dataset,classifier,mean_accuracy,std_deviation,mean_train_time,mean_test_time
vowel.scale,extratree0,0.40152740341419585,0.11066156924255517,0.00043319999999998917,0.0039575999999999943
vowel.scale,svm05,0.41103324348607373,0.14026915964560607,0.0062673999999999785,0.0039513999999999938
vowel.scale,extratree2,0.42814016172506736,0.1088966192976159,0.00038360000000001724,0.0039235999999999941
vowel.scale,svm20,0.44131176999101529,0.14303997973856208,0.018673000000000016,0.0039308000000000008
vowel.scale,svm01,0.40720575022461813,0.1379754899847947,0.0030189999999999718,0.0039279999999999983
vowel.scale,svm25,0.44129380053908357,0.14090082732909145,0.022170600000000019,0.0039194000000000173
vowel.scale,extratree1,0.46192273135669365,0.075575195368056583,0.00038979999999997348,0.0039411999999999781
vowel.scale,tree0,0.53764600179694522,0.13544150611725261,0.0029549999999999741,0.0039447999999999931
vowel.scale,extratree3,0.39974842767295604,0.11035718251768496,0.00038660000000001471,0.0039308000000000121
vowel.scale,svm0,0.43380053908355787,0.14639087724331981,0.010361999999999982,0.0039563999999999936
vowel.scale,svm30,0.44129380053908357,0.14090082732909145,0.02742439999999997,0.003935200000000005
vowel.scale,svm15,0.44132973944294696,0.14536630235388148,0.014147799999999933,0.0039337999999999873
vowel.scale,treerandomentropy,0.46941599281221913,0.11496764346764288,0.00080760000000004164,0.0039333999999999758
vowel.scale,svm10,0.43380053908355787,0.14639087724331981,0.010191799999999951,0.0039454000000000546
vowel.scale,nb3,0.50537286612758314,0.11980579267936417,0.0079326000000000015,0.059913000000000147
vowel.scale,nb2,0.52061096136567842,0.10319686811368704,0.0081049999999999404,0.060001199999999956
vowel.scale,nb1,0.50176100628930809,0.11219645170733364,0.0084962000000000874,0.060134999999999918
vowel.scale,nb0,0.52434860736747524,0.12288410721733525,0.001163200000000053,0.059923200000000065
vowel.scale,nb7,0.48643306379155432,0.10012515084527693,0.0083356000000000211,0.060143000000000058
vowel.scale,nb6,0.5243665768194069,0.12677934688078007,0.0086694000000000493,0.060847000000000137
vowel.scale,nb5,0.5017610062893082,0.10130806001850216,0.0073881999999999334,0.060302000000000078
vowel.scale,nb4,0.53381850853548962,0.12814794169963581,0.0093385999999999747,0.062665999999999847
vowel.scale,knn9,0.52068283917340519,0.084144755737336999,0.00071880000000019702,0.034045799999999994
vowel.scale,knn8,0.55092542677448342,0.071932086423895578,0.000409600000000232,0.032879400000000204
vowel.scale,knn5,0.59459119496855339,0.070326805982432405,0.0004058000000000561,0.030377399999999888
vowel.scale,knn7,0.55852650494159928,0.071754579903263588,0.0004058000000000561,0.032036799999999845
vowel.scale,knn1,0.66648697214734953,0.10423922478341868,0.00040480000000009397,0.025468399999999926
vowel.scale,knn0,0.59459119496855339,0.070326805982432405,0.0004042000000000101,0.030544999999999867
vowel.scale,knn3,0.62109613656783469,0.076434419356796762,0.00040660000000016796,0.02839380000000009
vowel.scale,knn2,0.63241689128481571,0.061611677219066317,0.00041620000000008872,0.027119599999999799
vowel.scale,t8,0.38792452830188678,0.11497964972022813,0.0090600000000000229,0.0045274000000000928
vowel.scale,t9,0.41469901168014378,0.043051619307615009,0.0089009999999998257,0.0045394000000003485
vowel.scale,t6,0.41453728661275824,0.1357141759703194,0.008565600000000017,0.0043036000000002518
vowel.scale,t7,0.46003593890386341,0.070139593424403776,0.0075217999999999561,0.0039176000000002986
vowel.scale,t4,0.27275831087151847,0.043293269164219689,0.008336399999999777,0.0039336000000002262
vowel.scale,t5,0.41487870619946088,0.11320002542076515,0.0065396000000001566,0.0039308000000001899
vowel.scale,t2,0.44673854447439354,0.065553003970695564,0.0072823999999998886,0.0039354000000001218
vowel.scale,t3,0.43552560646900274,0.061960421319295973,0.007061000000000206,0.0039239999999995945
vowel.scale,t0,0.40348607367475287,0.084978854820073502,0.0071944000000002005,0.0039215999999999696
vowel.scale,t1,0.38630727762803235,0.094884603944224127,0.0075207999999998163,0.0039200000000001014
vowel.scale,treerandomgini,0.52079065588499551,0.076348024905989714,0.00057880000000025693,0.0038943999999997204
vowel.scale,treebestentropy,0.53597484276729568,0.070860172699344207,0.01175739999999994,0.0039052000000003419
vowel.scale,treebestgini,0.5281940700808625,0.12687768485209588,0.0030643999999998782,0.0039025999999999783
vowel.scale,tree7_simple_ensemble,0.61899371069182396,0.1507008447827882,0.017311000000000121,0.029507799999999841
vowel.scale,tree7_weighted_ensemble,0.64179694519317165,0.13543051990532068,0.017281399999999891,0.046161600000000115
vowel.scale,nb7_simple_ensemble,0.52253369272237193,0.12610623377727206,0.05740579999999991,0.42117080000000018
vowel.scale,nb7_weighted_ensemble,0.52442048517520212,0.12440253519039148,0.057343599999999738,0.43878040000000063
vowel.scale,extraforest_simple_ensemble,0.59263252470799643,0.082442564718070127,0.074684000000000236,0.041302200000000157
vowel.scale,extraforest_weighted_ensemble,0.60379155435759202,0.1411890884810246,0.074553000000000577,0.065419600000000244
vowel.scale,mix_default_simple_ensemble,0.62086253369272248,0.14580076449328011,0.015005799999999781,0.10377019999999959
vowel.scale,mix_default_weighted_ensemble,0.60772686433063794,0.11437328181606478,0.015489400000000231,0.11634500000000045
vowel.scale,svm7_simple_ensemble,0.44132973944294696,0.14536630235388148,0.10522119999999972,0.029492799999999875
vowel.scale,svm7_weighted_ensemble,0.44132973944294696,0.14536630235388148,0.1027306000000003,0.046488000000000439
vowel.scale,knn7_simple_ensemble,0.59459119496855339,0.067748513368818611,0.0023927999999997949,0.18455960000000041
vowel.scale,knn7_weighted_ensemble,0.59649595687331536,0.069065933885251854,0.0023655999999995458,0.20275039999999933
