dataset,classifier,mean_accuracy,std_deviation,mean_train_time,mean_test_time
vowel.scale,t14,0.331644204851752,0.092303014013074683,0.0065512000000000018,0.0044900000000000165
vowel.scale,t15,0.30104222821203946,0.027921406021785569,0.0055994000000000096,0.0044817999999999915
vowel.scale,t16,0.32380952380952382,0.081183032615523495,0.0069196000000000032,0.0044839999999999993
vowel.scale,t17,0.25753818508535492,0.070172690776670918,0.0052622000000000172,0.0044746000000000178
vowel.scale,t10,0.26353998203054807,0.10038338672933599,0.0059050000000000049,0.0044808000000000183
vowel.scale,t11,0.24061096136567833,0.048954934814402232,0.0063381999999999831,0.0044793999999999997
vowel.scale,t12,0.32573225516621745,0.053664365487480555,0.0061421999999999866,0.004473599999999989
vowel.scale,t13,0.31049415992812218,0.059359287797697849,0.0066640000000000033,0.0044803999999999842
vowel.scale,t18,0.28769092542677449,0.11540041630102377,0.0056502000000000054,0.0044729999999999935
vowel.scale,t19,0.30677448337825697,0.052275869005421104,0.0067077999999999973,0.004469000000000012
vowel.scale,t8,0.28977538185085361,0.084194838728388163,0.0061172000000000223,0.0044786000000000218
vowel.scale,t9,0.29527403414195869,0.069016208619911978,0.0077025999999999597,0.0044837999999999493
vowel.scale,t6,0.3425876010781671,0.098750697600804835,0.0064820000000000103,0.004481599999999997
vowel.scale,t7,0.25193171608265946,0.041005604226941508,0.0070208000000000492,0.0044828000000000758
vowel.scale,t4,0.32005390835579511,0.048904430442174102,0.0066035999999999985,0.004489799999999944
vowel.scale,t5,0.29543575920934406,0.036504197471517889,0.0063598000000000265,0.0044887999999999369
vowel.scale,t2,0.31994609164420479,0.067048212761230214,0.0062377999999999826,0.0044756000000000015
vowel.scale,t3,0.2858041329739443,0.064784771389762838,0.0057099999999999703,0.0044789999999999882
vowel.scale,t0,0.25586702605570533,0.062322256175189543,0.0053326000000000207,0.0044274000000000587
vowel.scale,t1,0.27642407906558847,0.079707303546687147,0.0056131999999999849,0.0040008000000000708
vowel.scale,t29,0.30104222821203958,0.056626205284407934,0.004567200000000016,0.0037878000000000078
vowel.scale,t28,0.28032345013477089,0.051042448836324597,0.0054621999999999284,0.0036818000000000241
vowel.scale,t21,0.24654088050314465,0.096066999204863973,0.0050985999999999974,0.0037307999999999899
vowel.scale,t20,0.2936567834681042,0.0496463990641135,0.0058017999999999681,0.0036852000000000109
vowel.scale,t23,0.28030548068283917,0.078957747250698665,0.0049818000000000136,0.0037083999999999672
vowel.scale,t22,0.26684636118598382,0.077808453108998601,0.0048117999999999659,0.003709999999999969
vowel.scale,t25,0.24452830188679248,0.070914674791344334,0.0057284000000000111,0.0036769999999999746
vowel.scale,t24,0.26875112309074572,0.066778346988788734,0.0045405999999999832,0.0037444000000000253
vowel.scale,t27,0.25527403414195865,0.11668044600772898,0.0049302000000000399,0.0037297999999999385
vowel.scale,t26,0.22918238993710696,0.026399895389587934,0.0066756000000000263,0.0037225999999999982
vowel.scale,extraforest2_simple_ensemble,0.42790655884995504,0.10318874808442814,0.052958799999999903,0.03981699999999995
vowel.scale,extraforest2_weighted_ensemble,0.40907457322551666,0.054687097651368373,0.052944400000000072,0.062552800000000103
