dataset,classifier,mean_accuracy,std_deviation,mean_train_time,mean_test_time
vowel.scale,tree9,0.43552560646900274,0.10386880420856126,0.0092487999999999911,0.004525200000000007
vowel.scale,tree8,0.35802336028751125,0.084328082025721895,0.0078629999999999759,0.0045364000000000185
vowel.scale,tree5,0.37105121293800536,0.0700299859097155,0.0077655999999999949,0.004536600000000046
vowel.scale,tree4,0.33550763701707098,0.17496875184825242,0.0084778000000000023,0.004544000000000015
vowel.scale,tree7,0.42028751123090746,0.087076771328585115,0.0087449999999999577,0.0045616000000000103
vowel.scale,tree6,0.40715184186882303,0.070601850867157576,0.0078238000000000248,0.0045413999999999845
vowel.scale,tree1,0.33329739442946987,0.10299742177013221,0.0077777999999999901,0.0045328000000000035
vowel.scale,tree3,0.35205750224618154,0.069191621418838709,0.0072851999999999917,0.0045445999999999872
vowel.scale,tree2,0.35026055705300985,0.089569752930904065,0.0079556000000000175,0.004543000000000008
vowel.scale,svm4,0.37101527403414192,0.08874078068470663,0.010071199999999969,0.004698599999999953
vowel.scale,svm5,0.3425876010781671,0.10362975295038794,0.0093142000000000277,0.0046948000000000432
vowel.scale,svm6,0.36373764600179692,0.11172318841669943,0.0095631999999999714,0.0046891999999999264
vowel.scale,svm7,0.35599281221922729,0.07541970570394517,0.0093701999999999952,0.0041741999999999726
vowel.scale,svm1,0.38424079065588501,0.089040685100269523,0.0076832000000000011,0.0038531999999999122
vowel.scale,svm2,0.33320754716981132,0.1093415325112653,0.0078110000000000124,0.0038743999999999888
vowel.scale,svm3,0.39390835579514827,0.088471158123771571,0.0070375999999999547,0.0038932000000000853
vowel.scale,svm8,0.33139263252470796,0.080190893433734617,0.0075296000000000252,0.0038704000000000073
vowel.scale,svm9,0.3446540880503145,0.10566589334728813,0.0090111999999999519,0.00385339999999994
vowel.scale,nb10,0.4337825696316262,0.083542782342384575,0.0070373999999999715,0.057912400000000065
vowel.scale,knn10,0.41687331536388139,0.08410562384628345,0.0063558000000000451,0.028354399999999957
vowel.scale,nb9,0.43744833782569631,0.10567129293110263,0.0079786000000000353,0.057697600000000016
vowel.scale,nb8,0.39568733153638813,0.074471639746665236,0.007086600000000054,0.058036399999999946
vowel.scale,svm10,0.37877807726864327,0.066020470694151581,0.0077511999999999581,0.0038764000000000463
vowel.scale,nb3,0.45999999999999996,0.057453438405532166,0.0065234000000000238,0.057610800000000142
vowel.scale,nb2,0.42206648697214727,0.11442246024573662,0.0070036000000000872,0.057314600000000035
vowel.scale,nb1,0.37117699910152746,0.11240535531584694,0.0068550000000000997,0.057501000000000066
vowel.scale,nb7,0.38805031446540877,0.063297633554088295,0.0076325999999998116,0.057705000000000159
vowel.scale,nb6,0.43363881401617255,0.067234442371611372,0.006850599999999929,0.057581200000000263
vowel.scale,nb5,0.38247978436657687,0.052587594170381453,0.007015400000000227,0.057509000000000123
vowel.scale,nb4,0.40319856244384555,0.061299318614032497,0.007519200000000126,0.057713000000000035
vowel.scale,knn9,0.39586702605570528,0.036118106677981363,0.0072771999999996949,0.027716000000000029
vowel.scale,knn8,0.32010781671159033,0.057943984972283528,0.0062658000000000765,0.028649200000000086
vowel.scale,knn5,0.31611859838274936,0.041382231597555781,0.0061449999999997115,0.02870020000000011
vowel.scale,knn4,0.35214734950584009,0.091774190359350971,0.0067928000000001985,0.028370399999999841
vowel.scale,knn7,0.41656783468104219,0.047146260325311558,0.0068561999999996459,0.027585799999999949
vowel.scale,knn6,0.37308176100628931,0.04921073437384961,0.0064474000000004136,0.028500599999999921
vowel.scale,knn1,0.33705300988319858,0.082211363952308769,0.0061510000000001954,0.0285029999999999
vowel.scale,knn3,0.33529200359389039,0.045362399938653597,0.0057756000000001254,0.028160199999999767
vowel.scale,knn2,0.36731356693620842,0.052462903564699355,0.0063673999999997125,0.028123599999999981
vowel.scale,tree10,0.41653189577717881,0.11079032035076691,0.0065547999999999718,0.003733400000000131
vowel.scale,svmsmall_simple_ensemble,0.39383647798742139,0.1168088269139539,0.079286399999999799,0.04120059999999999
vowel.scale,svmsmall_weighted_ensemble,0.39574123989218324,0.12104969746872862,0.079256400000000227,0.064327999999999719
vowel.scale,knnsmall_simple_ensemble,0.44301886792452827,0.047408624914303282,0.064370200000000113,0.28638160000000035
vowel.scale,knnsmall_weighted_ensemble,0.4505840071877808,0.055131262503357634,0.065031200000000317,0.31451780000000013
vowel.scale,nbsmall_simple_ensemble,0.49419586702605567,0.08185720671674783,0.071665800000000252,0.58593939999999944
vowel.scale,nbsmall_weighted_ensemble,0.50549865229110513,0.079313105993877656,0.072660599999999326,0.61171159999999891
vowel.scale,treesmall_simple_ensemble,0.54539083557951484,0.14487697638561409,0.067028800000000638,0.039857400000000355
vowel.scale,treesmall_weighted_ensemble,0.54725965858041326,0.11845725219310632,0.068495200000000978,0.063577599999999984
