dataset,classifier,mean_accuracy,std_deviation,mean_train_time,mean_test_time
digits,t14,0.56595636025998153,0.031427719543096165,0.070305199999999998,0.015434999999999999
digits,t15,0.56591457753017638,0.026917363846208301,0.063855399999999965,0.015425000000000022
digits,t16,0.61608944599195303,0.072313975526801938,0.072809199999999977,0.0154582
digits,t17,0.57709996904982974,0.040948875507753828,0.064686000000000063,0.015596599999999938
digits,t10,0.57035902197462085,0.065995860404288453,0.059392399999999942,0.014078800000000058
digits,t11,0.56093933766635717,0.04503401814665494,0.054607799999999963,0.012772800000000029
digits,t12,0.5721030640668523,0.04384754254404459,0.055649999999999977,0.012788000000000022
digits,t13,0.57818632002476011,0.039040856640284102,0.058953800000000015,0.012726799999999905
digits,t18,0.55095326524295896,0.039197056094353346,0.053286199999999881,0.012837799999999965
digits,t19,0.59991798204890134,0.023649170483549035,0.056367999999999883,0.012830999999999903
digits,t8,0.57706437635406993,0.028994407228806623,0.052965000000000019,0.012870400000000082
digits,t9,0.55433766635716497,0.072214129032051946,0.062259799999999824,0.012764999999999915
digits,t6,0.59040389972144847,0.073631364732963792,0.061102999999999949,0.012767800000000129
digits,t7,0.56040544722995977,0.063292761821277063,0.061495599999999408,0.012665199999999998
digits,t4,0.58763695450324982,0.03069983735890008,0.05689719999999987,0.012839800000000068
digits,t5,0.61046425255338899,0.061674061150164529,0.05947759999999995,0.012703200000000159
digits,t2,0.5537356855462704,0.051103474203604615,0.054730599999999893,0.012716600000000078
digits,t3,0.60490714948932212,0.070121028402267804,0.053809000000000037,0.012671000000000099
digits,t0,0.56313834726090983,0.044321557183994914,0.057115000000000291,0.012745199999999813
digits,t1,0.57043794490869693,0.050920034156068703,0.054268800000000006,0.012704600000000177
digits,t29,0.57543639740018571,0.036733120445027821,0.054165999999999846,0.012695799999999835
digits,t28,0.58042401733209525,0.028875264816099588,0.056435400000000156,0.012676199999999582
digits,t21,0.57318786753327144,0.043730066418549915,0.052658200000000474,0.0128779999999999
digits,t20,0.62105230578768178,0.065718394048104839,0.064378600000000216,0.012732600000000361
digits,t23,0.62220674713710922,0.065462090384576205,0.055285000000000292,0.012849999999999539
digits,t22,0.61048282265552467,0.055275421487125727,0.055306799999999968,0.012655200000000377
digits,t25,0.59157226864747758,0.024125115411835055,0.058011600000000739,0.012745999999999568
digits,t24,0.5726369545032497,0.049260628852395759,0.054008200000000881,0.012690799999999669
digits,t27,0.59818322500773757,0.032950815835127087,0.053450600000000389,0.012812800000000023
digits,t26,0.6244011142061282,0.074203503596506099,0.064387999999999584,0.012655600000000078
digits,extraforest2_simple_ensemble,0.86033426183844008,0.034108780257287905,0.57521300000000009,0.13457900000000045
digits,extraforest2_weighted_ensemble,0.85531259671928195,0.01234299191274384,0.57363959999999992,0.21145559999999933
