dataset,classifier,mean_accuracy,std_deviation,mean_train_time,mean_test_time
hastie,extratree0,0.71825000000000006,0.0084467284922757103,0.00037180424957229143,0.00031780597854661732
hastie,svm05,0.502,0.015035605888837476,0.025224286823615064,0.0084733291072635521
hastie,extratree2,0.7070833333333334,0.012826296772213287,0.00031934332621798755,0.00019569772609808375
hastie,svm20,0.50183333333333335,0.014861863947701837,0.056186319525663761,0.0082990712637018762
hastie,svm01,0.502,0.015035605888837476,0.002495752263346598,0.00042807961876260869
hastie,svm25,0.50191666666666668,0.015151090903151346,0.0065763767714452342,0.00033668121420743252
hastie,extratree1,0.70758333333333334,0.012481653202467489,0.00026932909237606633,0.0019376094549729969
hastie,tree0,0.7835833333333333,0.0074842427064392451,0.0042931424108689055,0.00026854526620294318
hastie,extratree3,0.70833333333333337,0.010120798167909261,0.00033182561685268991,0.00025783327946593283
hastie,svm0,0.502,0.015035605888837476,0.025989674218812191,0.0011574614291625181
hastie,svm30,0.50216666666666665,0.014769995862483409,0.004525827986125594,0.00096352673029989947
hastie,svm15,0.502,0.015035605888837476,0.056983168930484246,0.0083728125358210007
hastie,treerandomentropy,0.76666666666666661,0.0067546280430531291,0.0004089976039043995,0.00092593541891446
hastie,svm10,0.502,0.015035605888837476,0.026463228581562574,0.00084364660848086008
hastie,nb3,0.97424999999999995,0.0034701104689428405,0.037920984377520499,0.0058919383364052528
hastie,nb2,0.97550000000000003,0.0041866188956934799,0.086643690150871297,0.024803807035211553
hastie,nb1,0.97333333333333327,0.0038278946926186309,0.014294357969491588,0.00050446224833660379
hastie,nb0,0.97683333333333344,0.0045077094454328524,3.1070242994378361e-05,0.00063314055311424399
hastie,nb7,0.97158333333333324,0.00339934634239519,0.044810442704348419,0.0056219565491061616
hastie,nb6,0.97750000000000004,0.0030161601784756422,0.13623421409117142,0.019383822919124813
hastie,nb5,0.97441666666666671,0.0039581140290126495,0.0036834034587648031,0.00090365157002022026
hastie,nb4,0.97200000000000009,0.0049819117258783664,0.015953808473207612,0.00097647562182060551
hastie,knn9,0.69691666666666663,0.0075489145650955011,0.00018213950696637605,0.0037752995324934631
hastie,knn8,0.65733333333333344,0.0064635731432217741,7.5621690011291133e-05,0.002773642759978435
hastie,knn5,0.7220833333333333,0.0051908038341324835,0.00012938222442951573,0.021787720657282746
hastie,knn7,0.7080833333333334,0.0055251948180835937,6.642710290067025e-05,0.0023888609503321715
hastie,knn1,0.72758333333333336,0.0042360883423796063,0.00010644698211050771,0.0014960314702572191
hastie,knn0,0.7220833333333333,0.0051908038341324835,4.5111417619033812e-05,0.0022448409654216039
hastie,knn3,0.73308333333333331,0.0063987846068174915,6.4283746005199761e-05,0.0014793365539972499
hastie,knn2,0.64275000000000004,0.005280993172584938,6.1707049849911387e-05,0.0018053664004917781
hastie,t8,0.69774999999999998,0.0075397096908450083,0.0090117843205441816,0.00026493667167817858
hastie,t9,0.70433333333333337,0.009244367654595612,0.015916928065432087,0.00023125916199310284
hastie,t6,0.71066666666666667,0.0070494286608522062,0.039252129392436087,0.0019392786700161817
hastie,t7,0.7080833333333334,0.005562773089426213,0.017223681000297631,0.00026705310333302785
hastie,t4,0.70591666666666675,0.012553773226493396,0.002422132003010149,0.00017223983279264325
hastie,t5,0.71116666666666672,0.0095102284117914038,0.059855497323457761,0.0020706686263050412
hastie,t2,0.70733333333333337,0.018522883744768848,0.051585172608418994,0.0010120374301364732
hastie,t3,0.71016666666666661,0.019158693993995408,0.086160445645563619,0.00037676963785285977
hastie,t0,0.70983333333333332,0.012305712314025347,0.068205841768570988,0.00069899653789267941
hastie,t1,0.70324999999999993,0.010207567998521697,0.04002763800175714,0.00074502440230491101
hastie,treerandomgini,0.75266666666666671,0.010071273780190647,0.00041286879268568065,0.00065186636668223695
hastie,treebestentropy,0.79641666666666666,0.0095255504361223577,0.013613463667990622,0.002549457903144915
hastie,treebestgini,0.78533333333333333,0.0067463982160030512,0.0075026893738189635,0.0024683462155752818
hastie,tree7_simple_ensemble,0.85175000000000001,0.0031113591170990715,0.0055704275240004231,0.039521699474603524
hastie,tree7_weighted_ensemble,0.85150000000000003,0.0074749581938630344,0.053847587278900225,0.077588398095597547
hastie,nb7_simple_ensemble,0.97599999999999998,0.0026299556396766018,1.1118254856481189,0.17635044425075591
hastie,nb7_weighted_ensemble,0.97599999999999998,0.0026299556396766018,0.099760821035928496,0.0094840206368173134
hastie,extraforest_simple_ensemble,0.84350000000000003,0.004515405728048043,1.3479762963336899,0.068236382510805313
hastie,extraforest_weighted_ensemble,0.83933333333333349,0.0033395774849189659,1.2598855934152879,0.12385104563694443
hastie,mix_default_simple_ensemble,0.87391666666666656,0.0075581082289154595,0.060737077270466108,0.17687602039552516
hastie,mix_default_weighted_ensemble,0.86966666666666659,0.002449489742783174,0.076380503948630205,0.10967771887922381
hastie,svm7_simple_ensemble,0.502,0.015035605888837476,0.14312387969365856,0.033552912132360238
hastie,svm7_weighted_ensemble,0.502,0.015035605888837476,0.021871812832043053,0.0060150304271601833
hastie,knn7_simple_ensemble,0.70174999999999998,0.0060057842489090888,0.00034173463390269179,0.030000820271472401
hastie,knn7_weighted_ensemble,0.70174999999999998,0.0060057842489090888,0.0068659025160596509,0.030437371601333179
