dataset,classifier,mean_accuracy,std_deviation,mean_train_time,mean_test_time
digits,tree9,0.71955586505725777,0.06674098496633589,0.081800400000000023,0.013172199999999978
digits,tree8,0.70004333023831633,0.018610552895001648,0.06914880000000001,0.013152800000000053
digits,tree5,0.72732900030950176,0.030599461848551484,0.074967999999999924,0.013156200000000017
digits,tree4,0.71789384091612507,0.048098349908527488,0.076139600000000043,0.013259799999999978
digits,tree7,0.71457753017641612,0.065469027750593239,0.078115399999999988,0.013161199999999961
digits,tree6,0.70398483441658932,0.058382235677809265,0.076687599999999814,0.013158599999999864
digits,tree1,0.6923429278861033,0.06047812360458367,0.071996599999999938,0.013170000000000038
digits,tree3,0.68400185701021354,0.066191579328655284,0.072335200000000113,0.013123599999999857
digits,tree2,0.6962194367069019,0.049941747368824209,0.071451200000000006,0.013249800000000178
digits,svm4,0.87536830702568869,0.034517185357800344,0.096307000000000004,0.013826199999999744
digits,svm5,0.86589445991952962,0.021609169919723767,0.097510399999999997,0.013827000000000211
digits,svm6,0.8553296193129063,0.027107539402291537,0.099641600000000177,0.013853199999999965
digits,svm7,0.86814608480346644,0.042468381383559135,0.099340600000000029,0.013832600000000106
digits,svm1,0.87761683689260273,0.03607928210597245,0.089804400000000409,0.01386339999999997
digits,svm2,0.86204116372640061,0.03937429956120013,0.09215539999999986,0.013809200000000032
digits,svm3,0.87869545032497665,0.033077474281024796,0.094410999999999662,0.013838000000000327
digits,svm8,0.87313215722686477,0.02360611178450173,0.088147799999999776,0.01385120000000022
digits,svm9,0.87204890126895696,0.038539103186226026,0.10270099999999971,0.013897599999999954
digits,nb10,0.76462086041473221,0.026385898506940775,0.07269800000000011,0.19514200000000023
digits,knn10,0.9070798514391829,0.018277735640546848,0.071395399999999748,0.090657799999999969
digits,nb9,0.73685236768802231,0.074932129074742573,0.07952320000000021,0.1958959999999994
digits,nb8,0.73956515010832558,0.040091445973371879,0.067411000000000248,0.19603179999999973
digits,svm10,0.86645620550913027,0.030805814078172563,0.09373800000000046,0.0138652000000004
digits,nb3,0.77795883627359941,0.047302200747230724,0.071222199999999708,0.19578679999999943
digits,nb2,0.74844939647168063,0.043618573145333003,0.070326599999999934,0.19515359999999973
digits,nb1,0.7523599504797277,0.043351432893988337,0.068135799999999594,0.19452160000000021
digits,nb7,0.75350820179510991,0.052230990364742734,0.076179799999999173,0.19453699999999968
digits,nb6,0.76573661405137727,0.02197797956903929,0.074975400000000289,0.19540219999999947
digits,nb5,0.76122407923243585,0.041577643449640864,0.073346000000000799,0.19484160000000089
digits,nb4,0.79354998452491488,0.046831926312910291,0.074534400000000292,0.19467340000000063
digits,knn9,0.93323429278861048,0.021135585152297201,0.078764599999999518,0.091201200000000426
digits,knn8,0.91598266790467342,0.018364586495584562,0.066484200000000021,0.090762799999998839
digits,knn5,0.92655834107087587,0.014599239585023361,0.072291000000000591,0.091354999999999367
digits,knn4,0.91875735066542874,0.015870042253623911,0.075470799999999366,0.091055599999999973
digits,knn7,0.92544413494274225,0.024621563932591965,0.075285599999999425,0.091341800000000001
digits,knn6,0.92545341999380992,0.022353334113467346,0.074213200000000507,0.091073800000000912
digits,knn1,0.91600588053234289,0.02605850478200103,0.06745000000000019,0.090579599999999511
digits,knn3,0.92933766635716497,0.013864495372128544,0.070098400000000533,0.090548999999999324
digits,knn2,0.92933457134014241,0.01557834275476741,0.069016000000000591,0.09063919999999967
digits,tree10,0.68506963788300834,0.032410931442182912,0.073558000000000595,0.013160600000000499
digits,svmsmall_simple_ensemble,0.91598885793871854,0.024421026622226869,0.9485519999999994,0.14754560000000225
digits,svmsmall_weighted_ensemble,0.91765552460538535,0.02267063018682005,0.95114020000000044,0.22842539999999759
digits,knnsmall_simple_ensemble,0.94380841844630137,0.014821750541195668,0.72238399999999958,0.92394680000000018
digits,knnsmall_weighted_ensemble,0.94491798204890132,0.011000212998609865,0.71241300000000085,1.005443000000001
digits,nbsmall_simple_ensemble,0.82417053543794494,0.045263484445761469,0.74737460000000056,1.9479805999999997
digits,nbsmall_weighted_ensemble,0.83140978025379142,0.0435069184972516,0.72504900000000139,2.064760800000002
digits,treesmall_simple_ensemble,0.87537294955122247,0.037601328052453357,0.74052440000000108,0.14116600000000118
digits,treesmall_weighted_ensemble,0.8737031878675332,0.03120299690830514,0.74221020000000237,0.22095039999999527
