dataset,classifier,mean_accuracy,std_deviation,mean_train_time,mean_test_time
heart_scale,extratree0,0.72962962962962963,0.038131963485137019,0.00027000000000000358,0.0020375999999999949
heart_scale,svm05,0.83703703703703702,0.027216552697590875,0.0014269999999999895,0.002397199999999977
heart_scale,extratree2,0.74814814814814823,0.032288140322523515,0.00023299999999999433,0.0019955999999999863
heart_scale,svm20,0.83333333333333337,0.026189140043946211,0.0037671999999999927,0.0023682000000000091
heart_scale,svm01,0.83333333333333337,0.033126932999996882,0.00049900000000001614,0.0023549999999999739
heart_scale,svm25,0.83333333333333337,0.026189140043946211,0.0053983999999999924,0.0024003999999999913
heart_scale,extratree1,0.7148148148148149,0.041573970964154938,0.00023340000000000584,0.00201380000000001
heart_scale,tree0,0.7407407407407407,0.056169447733715183,0.0006381999999999999,0.0020004000000000133
heart_scale,extratree3,0.75555555555555554,0.077158024651850551,0.00023239999999998817,0.0019924000000000053
heart_scale,svm0,0.83333333333333337,0.026189140043946211,0.0021299999999999986,0.0023716000000000071
heart_scale,svm30,0.83333333333333337,0.026189140043946211,0.0060642000000000083,0.0023866000000000386
heart_scale,svm15,0.83333333333333337,0.026189140043946211,0.0031166000000000028,0.00237900000000002
heart_scale,treerandomentropy,0.74444444444444446,0.042873470010334154,0.00040980000000001571,0.0020044000000000394
heart_scale,svm10,0.83333333333333337,0.026189140043946211,0.0023093999999999949,0.0023760000000000226
heart_scale,nb3,0.82592592592592595,0.02222222222222224,0.0025648000000000337,0.0072170000000000289
heart_scale,nb2,0.84074074074074068,0.018885257457751055,0.0021370000000000334,0.007219800000000021
heart_scale,nb1,0.82222222222222219,0.025119740678241746,0.0025542000000000177,0.0072190000000000422
heart_scale,nb0,0.84444444444444444,0.022222222222222216,0.00032760000000000569,0.0071809999999999929
heart_scale,nb7,0.85185185185185186,0.01171213948210509,0.0029120000000000036,0.0072208000000000272
heart_scale,nb6,0.85185185185185186,0.016563466499998417,0.0025540000000000341,0.0072208000000000272
heart_scale,nb5,0.82592592592592595,0.014814814814814841,0.0024731999999999974,0.0073374000000000052
heart_scale,nb4,0.83703703703703702,0.013857990321384982,0.0029277999999999917,0.0073779999999999957
heart_scale,knn9,0.80000000000000004,0.035908739684565413,0.00035940000000000971,0.013009399999999971
heart_scale,knn8,0.81111111111111112,0.031860463952009727,0.00028400000000003975,0.012726999999999978
heart_scale,knn5,0.80740740740740746,0.039890109682477796,0.00029120000000002475,0.012299799999999949
heart_scale,knn7,0.78888888888888897,0.027715980642769929,0.00028260000000002172,0.012595800000000023
heart_scale,knn1,0.76296296296296295,0.057853701303012248,0.00028360000000002825,0.011201599999999968
heart_scale,knn0,0.80740740740740746,0.039890109682477796,0.00028420000000002333,0.012344000000000044
heart_scale,knn3,0.7777777777777779,0.030987408390150965,0.00028239999999999375,0.012025799999999975
heart_scale,knn2,0.76296296296296295,0.029629629629629634,0.00028260000000002172,0.011850799999999939
heart_scale,t8,0.74444444444444446,0.056655772373253158,0.0027057999999999804,0.0020158000000000341
heart_scale,t9,0.7592592592592593,0.051052032415148975,0.0024273999999999685,0.0020151999999999505
heart_scale,t6,0.6962962962962963,0.050511784062910577,0.002472399999999997,0.0020114000000000408
heart_scale,t7,0.72962962962962963,0.039890109682477824,0.0028300000000000213,0.0020070000000000478
heart_scale,t4,0.76666666666666683,0.05567887547545524,0.0027740000000000542,0.0020063999999999195
heart_scale,t5,0.70370370370370361,0.069289951606924832,0.0023170000000000356,0.0020217999999999846
heart_scale,t2,0.72592592592592597,0.041242698983926102,0.0020496000000000069,0.0020129999999999983
heart_scale,t3,0.7407407407407407,0.05493480360811602,0.0024406000000000818,0.0020136000000000819
heart_scale,t0,0.70740740740740737,0.042873470010334182,0.002239200000000041,0.0020069999999999589
heart_scale,t1,0.67777777777777781,0.018885257457751076,0.0024595999999999841,0.0020147999999999833
heart_scale,treerandomgini,0.76666666666666661,0.05185185185185185,0.00033239999999992167,0.002001199999999992
heart_scale,treebestentropy,0.76666666666666672,0.070856023961885145,0.00096240000000000767,0.0020178000000000028
heart_scale,treebestgini,0.76666666666666672,0.04913518207933925,0.0006326000000000054,0.0020136000000000377
heart_scale,tree7_simple_ensemble,0.81111111111111112,0.063505289627712014,0.0030425999999999843,0.014957200000000004
heart_scale,tree7_weighted_ensemble,0.78148148148148144,0.050239481356483456,0.0031740000000000101,0.024844399999999923
heart_scale,nb7_simple_ensemble,0.84074074074074068,0.018885257457751058,0.018101600000000051,0.051532999999999961
heart_scale,nb7_weighted_ensemble,0.84074074074074068,0.018885257457751058,0.017817799999999905,0.06000060000000005
heart_scale,extraforest_simple_ensemble,0.81481481481481466,0.053671765726627574,0.024529800000000001,0.021037399999999984
heart_scale,extraforest_weighted_ensemble,0.81481481481481488,0.020286020648339495,0.024628600000000046,0.033334199999999911
heart_scale,mix_default_simple_ensemble,0.82592592592592595,0.027715980642769943,0.0035574000000002217,0.028680999999999825
heart_scale,mix_default_weighted_ensemble,0.82592592592592595,0.032288140322523515,0.0037461999999997887,0.035267199999999922
heart_scale,svm7_simple_ensemble,0.83333333333333337,0.026189140043946211,0.023454200000000026,0.017755200000000037
heart_scale,svm7_weighted_ensemble,0.83333333333333337,0.026189140043946211,0.022577400000000036,0.026572200000000025
heart_scale,knn7_simple_ensemble,0.79629629629629628,0.033126932999996896,0.0019809999999997885,0.086326199999999881
heart_scale,knn7_weighted_ensemble,0.79629629629629628,0.033126932999996896,0.0019441999999999736,0.096229999999999899
