dataset,classifier,mean_accuracy,std_deviation,mean_train_time,mean_test_time
random2,extratree0,0.87460000000000004,0.0069455021416741413,0.00018963480693164899,0.00012392513869269317
random2,svm05,0.89680000000000004,0.0089977775033616026,0.0015820812368522654,0.0034661254680118337
random2,extratree2,0.87900000000000011,0.019390719429665332,0.00018800702114542619,0.00045731800751775732
random2,svm20,0.89680000000000004,0.0089977775033616026,0.030054714048880896,0.016495575802014131
random2,svm01,0.89660000000000006,0.0091345497973353961,0.00076336764406151661,0.00016400682912600965
random2,svm25,0.89680000000000004,0.0089977775033616026,0.013991986983984827,0.0035110218113821
random2,extratree1,0.86719999999999986,0.0088408144421201467,8.3551181918432358e-05,0.00038504056929127863
random2,tree0,0.91400000000000003,0.009011104260855057,0.028816536687117686,0.002744883356356068
random2,extratree3,0.86239999999999983,0.011038115781237312,0.00030989456271441338,0.00045051410632776062
random2,svm0,0.89680000000000004,0.0089977775033616026,0.0092032344749006598,0.0012516284432689752
random2,svm30,0.89680000000000004,0.0089977775033616026,0.0036606448284423033,0.00020997657012156469
random2,svm15,0.89680000000000004,0.0089977775033616026,0.040075663990007587,0.0047282768700660218
random2,treerandomentropy,0.91099999999999992,0.0060000000000000053,0.00017025933160948236,5.2227961859364556e-05
random2,svm10,0.89680000000000004,0.0089977775033616026,0.0031968781271736121,0.002202120160209587
random2,nb3,0.88219999999999987,0.010684568311354475,0.043783865642037796,0.012413470608979887
random2,nb2,0.88380000000000014,0.010457533169921106,0.05383321889094126,0.011020943945053678
random2,nb1,0.8842000000000001,0.009927738916792694,0.066906622926583559,0.010459136790384979
random2,nb0,0.88360000000000005,0.010150862032359625,6.6990745630186087e-05,0.00024780040354968288
random2,nb7,0.88300000000000001,0.009273618495495713,0.0013248357483094542,0.0011232907726842296
random2,nb6,0.88160000000000005,0.010248902380255175,0.010686954338819056,0.0032022220660044192
random2,nb5,0.88360000000000005,0.0095414883535012585,0.006763070308666695,0.0031851215110264772
random2,nb4,0.88260000000000005,0.0096871048306498772,0.0096619752100702248,0.0024648980181732898
random2,knn9,0.87800000000000011,0.0068410525505948339,0.0002116689868627265,0.0048633370189613617
random2,knn8,0.86999999999999988,0.0073484692283495414,5.2002307642534062e-05,0.0052041764228347538
random2,knn5,0.86899999999999999,0.007402702209328706,0.00021856440698071034,0.0337983438233289
random2,knn7,0.875,0.0077717436910901862,0.00015678316236318758,0.0041076216184076234
random2,knn1,0.82199999999999984,0.0094021274188345032,1.2674383615325176e-05,0.00097141677975862758
random2,knn0,0.86899999999999999,0.007402702209328706,0.00011567644531510599,0.0029611168433555293
random2,knn3,0.8577999999999999,0.0076000000000000069,3.4394185553000282e-05,0.0026139117506129238
random2,knn2,0.81640000000000001,0.0053888774341229705,3.2307274723007724e-05,0.0011997378046867825
random2,t8,0.87740000000000007,0.0080894993664626814,0.0010837926739019768,0.00047292054300821927
random2,t9,0.86939999999999995,0.0058172158288995997,0.0045872404340760635,0.00032994460141045593
random2,t6,0.84820000000000007,0.01778088861671431,0.0010406865810602952,0.00066287386432093071
random2,t7,0.88800000000000012,0.0064807406984078667,0.0017863595830624457,9.8067323816501833e-05
random2,t4,0.86039999999999994,0.024137936945812104,0.0012546238320729505,6.6935790127001108e-05
random2,t5,0.86639999999999995,0.0060860496218811807,0.0063512785925358634,0.00029194972169628613
random2,t2,0.87299999999999989,0.0075365774725667158,0.003711948620332747,0.00013352662655617651
random2,t3,0.88739999999999986,0.013484806264830071,0.0010661660283444484,0.00068908141753978717
random2,t0,0.85760000000000003,0.018979989462589292,0.0020039307772480117,0.00012856220284211922
random2,t1,0.88900000000000001,0.0092736184954957113,0.00050124022184874339,0.00014054977765552812
random2,treerandomgini,0.90679999999999994,0.0035440090293338733,0.00059140023672722046,0.0001445359470889331
random2,treebestentropy,0.91239999999999988,0.0074726166769077682,0.0016932239780946747,0.00012039501650914244
random2,treebestgini,0.9151999999999999,0.0080349237706402732,0.0078332033396306035,0.00012059121029519318
random2,tree7_simple_ensemble,0.93759999999999999,0.0065299310869257601,0.0071533927894390798,0.00083128632852699671
random2,tree7_weighted_ensemble,0.93680000000000008,0.0059126981996377561,0.0065322130828697365,0.0013697127290036831
random2,nb7_simple_ensemble,0.88279999999999992,0.0097036075765665718,0.023397071922780309,0.0013237200610438395
random2,nb7_weighted_ensemble,0.88279999999999992,0.0097036075765665718,0.023748655060868755,0.019749924232762391
random2,extraforest_simple_ensemble,0.92700000000000016,0.0047749345545253334,0.052890628800948851,0.0074462344147927908
random2,extraforest_weighted_ensemble,0.93140000000000001,0.0042237424163885789,0.10616829685551295,0.013748153019225497
random2,mix_default_simple_ensemble,0.90579999999999994,0.0069971422738143666,0.011591894506077028,0.0023202299886080175
random2,mix_default_weighted_ensemble,0.90820000000000012,0.0091738759529437792,0.011576075155250188,0.0030544579486409137
random2,svm7_simple_ensemble,0.89680000000000004,0.0089977775033616026,0.01479120976255908,0.00046064936774029794
random2,svm7_weighted_ensemble,0.89680000000000004,0.0089977775033616026,0.081458257762861197,0.045649708374099353
random2,knn7_simple_ensemble,0.87280000000000002,0.0093893556754444107,0.00033458906138443453,0.067483261539441772
random2,knn7_weighted_ensemble,0.87280000000000002,0.0093893556754444107,0.00019816720212431161,0.02383727397669504
