dataset,classifier,mean_accuracy,std_deviation,mean_train_time,mean_test_time
breast-cancer_scale,knn3,0.96638042078145125,0.018765603794162922,2.2934689882420611e-05,0.0003878043836781936
breast-cancer_scale,knn2,0.94735938170888789,0.034320954750511605,1.2188519188299797e-05,0.00019717444053428653
breast-cancer_scale,t8,0.93119364534134819,0.014277078472924027,0.00014697020106131119,2.6293725487369074e-05
breast-cancer_scale,t9,0.93422069557750098,0.046788528719987857,0.0012319858116066743,3.1594936303191029e-05
breast-cancer_scale,t6,0.93563761270931722,0.021262385972708565,3.5807261833328874e-05,4.5272508214167672e-05
breast-cancer_scale,t7,0.92985186775440098,0.037586667366034804,2.8189359694726041e-05,6.2923445550827644e-05
breast-cancer_scale,t4,0.91957921854873348,0.040144401068105552,0.00030307121275365044,4.6186578137138147e-05
breast-cancer_scale,t5,0.93275010734220698,0.043082594104032,6.9634474220908965e-05,2.9781873682018389e-05
breast-cancer_scale,t2,0.92542936882782312,0.039718902606740422,6.4864165762195224e-05,4.0543310175967899e-05
breast-cancer_scale,t3,0.94153069987118942,0.027622501743616631,0.00012913032176865933,2.5350345165152183e-05
breast-cancer_scale,t0,0.95755689136968658,0.0070648299175958282,4.3027433109782867e-05,8.2378152443678886e-05
breast-cancer_scale,t1,0.94003864319450403,0.028165936481057502,9.7673742633210282e-05,3.4097507240145553e-05
breast-cancer_scale,treerandomgini,0.9414984972091025,0.031594715779330491,3.2707185754776155e-05,5.2365637587863153e-05
breast-cancer_scale,treebestentropy,0.92975525976814077,0.019841602293746163,7.3489046802911495e-05,3.6235893807064773e-05
breast-cancer_scale,treebestgini,0.92687848862172617,0.033538876309802901,3.7876641878652953e-05,2.5748009631925128e-05
breast-cancer_scale,tree7_simple_ensemble,0.94443967367969095,0.032443183639074349,0.00018206438421613955,0.00038217566641517251
breast-cancer_scale,tree7_weighted_ensemble,0.94442893945899531,0.020865558007478965,0.0001033912955718032,0.00018360675368843092
