dataset,classifier,splitter,train_size,train_time,eval_size,eval_time,classifier_size,accuracy,class,class_size,precision,recall
annealing,knn,ratiorange,399,0.02885,399,0.31547,675840,0.96992,U,15,0.875,0.9333333333333333
annealing,knn,ratiorange,399,0.02885,399,0.31547,675840,0.96992,4,0,,
annealing,knn,ratiorange,399,0.02885,399,0.31547,675840,0.96992,5,29,1.0,1.0
annealing,knn,ratiorange,406,0.02775,392,0.30845,688128,0.97449,1,1,1.0,1.0
annealing,knn,ratiorange,406,0.02775,392,0.30845,688128,0.97449,3,302,0.9709677419354839,0.9966887417218543
annealing,knn,ratiorange,406,0.02775,392,0.30845,688128,0.97449,2,45,0.9736842105263158,0.8222222222222222
annealing,knn,ratiorange,406,0.02775,392,0.30845,688128,0.97449,U,15,1.0,0.9333333333333333
annealing,knn,ratiorange,406,0.02775,392,0.30845,688128,0.97449,4,0,,
annealing,knn,ratiorange,406,0.02775,392,0.30845,688128,0.97449,5,29,1.0,1.0
annealing,knn,ratiorange,414,0.02786,384,0.30896,700416,0.98958,1,0,,
annealing,knn,ratiorange,414,0.02786,384,0.30896,700416,0.98958,3,300,0.9933333333333333,0.9933333333333333
annealing,knn,ratiorange,414,0.02786,384,0.30896,700416,0.98958,2,42,0.9761904761904762,0.9761904761904762
annealing,knn,ratiorange,414,0.02786,384,0.30896,700416,0.98958,U,14,0.9285714285714286,0.9285714285714286
annealing,knn,ratiorange,414,0.02786,384,0.30896,700416,0.98958,4,0,,
annealing,knn,ratiorange,414,0.02786,384,0.30896,700416,0.98958,5,28,1.0,1.0
annealing,knn,ratiorange,422,0.0299,376,0.30325,716800,0.98138,1,0,,
annealing,knn,ratiorange,422,0.0299,376,0.30325,716800,0.98138,3,293,0.9863945578231292,0.9897610921501706
annealing,knn,ratiorange,422,0.0299,376,0.30325,716800,0.98138,2,41,0.9743589743589743,0.926829268292683
annealing,knn,ratiorange,422,0.0299,376,0.30325,716800,0.98138,U,14,0.8666666666666667,0.9285714285714286
annealing,knn,ratiorange,422,0.0299,376,0.30325,716800,0.98138,4,0,,
annealing,knn,ratiorange,422,0.0299,376,0.30325,716800,0.98138,5,28,1.0,1.0
annealing,knn,ratiorange,430,0.02881,368,0.29234,729088,0.98641,1,0,,
annealing,knn,ratiorange,430,0.02881,368,0.29234,729088,0.98641,3,286,0.9895470383275261,0.993006993006993
annealing,knn,ratiorange,430,0.02881,368,0.29234,729088,0.98641,2,41,0.9512195121951219,0.9512195121951219
annealing,knn,ratiorange,430,0.02881,368,0.29234,729088,0.98641,U,13,1.0,0.9230769230769231
annealing,knn,ratiorange,430,0.02881,368,0.29234,729088,0.98641,4,0,,
annealing,knn,ratiorange,430,0.02881,368,0.29234,729088,0.98641,5,28,1.0,1.0
annealing,knn,ratiorange,438,0.03008,360,0.28878,741376,0.98611,1,0,,
annealing,knn,ratiorange,438,0.03008,360,0.28878,741376,0.98611,3,279,0.9892857142857143,0.992831541218638
annealing,knn,ratiorange,438,0.03008,360,0.28878,741376,0.98611,2,40,0.9743589743589743,0.95
annealing,knn,ratiorange,438,0.03008,360,0.28878,741376,0.98611,U,13,0.9230769230769231,0.9230769230769231
annealing,knn,ratiorange,438,0.03008,360,0.28878,741376,0.98611,4,0,,
annealing,knn,ratiorange,438,0.03008,360,0.28878,741376,0.98611,5,28,1.0,1.0
annealing,knn,ratiorange,446,0.02999,352,0.28209,753664,0.98295,1,0,,
annealing,knn,ratiorange,446,0.02999,352,0.28209,753664,0.98295,3,274,0.9855072463768116,0.9927007299270073
annealing,knn,ratiorange,446,0.02999,352,0.28209,753664,0.98295,2,38,0.9722222222222222,0.9210526315789473
annealing,knn,ratiorange,446,0.02999,352,0.28209,753664,0.98295,U,13,0.9230769230769231,0.9230769230769231
annealing,knn,ratiorange,446,0.02999,352,0.28209,753664,0.98295,4,0,,
annealing,knn,ratiorange,446,0.02999,352,0.28209,753664,0.98295,5,27,1.0,1.0
annealing,knn,ratiorange,454,0.031,344,0.27518,770048,0.99128,1,0,,
annealing,knn,ratiorange,454,0.031,344,0.27518,770048,0.99128,3,268,0.9925650557620818,0.996268656716418
annealing,knn,ratiorange,454,0.031,344,0.27518,770048,0.99128,2,37,0.972972972972973,0.972972972972973
annealing,knn,ratiorange,454,0.031,344,0.27518,770048,0.99128,U,12,1.0,0.9166666666666666
annealing,knn,ratiorange,454,0.031,344,0.27518,770048,0.99128,4,0,,
annealing,knn,ratiorange,454,0.031,344,0.27518,770048,0.99128,5,27,1.0,1.0
annealing,knn,ratiorange,462,0.03092,336,0.27034,782336,0.97917,1,0,,
annealing,knn,ratiorange,462,0.03092,336,0.27034,782336,0.97917,3,264,0.9812734082397003,0.9924242424242424
annealing,knn,ratiorange,462,0.03092,336,0.27034,782336,0.97917,2,35,0.9696969696969697,0.9142857142857143
annealing,knn,ratiorange,462,0.03092,336,0.27034,782336,0.97917,U,12,0.9166666666666666,0.9166666666666666
annealing,knn,ratiorange,462,0.03092,336,0.27034,782336,0.97917,4,0,,
annealing,knn,ratiorange,462,0.03092,336,0.27034,782336,0.97917,5,25,1.0,0.96
annealing,knn,ratiorange,470,0.03195,328,0.2683,794624,0.97561,1,0,,
annealing,knn,ratiorange,470,0.03195,328,0.2683,794624,0.97561,3,257,0.9806949806949807,0.9883268482490273
annealing,knn,ratiorange,470,0.03195,328,0.2683,794624,0.97561,2,34,0.96875,0.9117647058823529
annealing,knn,ratiorange,470,0.03195,328,0.2683,794624,0.97561,U,12,0.8461538461538461,0.9166666666666666
annealing,knn,ratiorange,470,0.03195,328,0.2683,794624,0.97561,4,0,,
annealing,knn,ratiorange,470,0.03195,328,0.2683,794624,0.97561,5,25,1.0,0.96
annealing,knn,ratiorange,478,0.03332,320,0.26016,806912,0.9875,1,0,,
annealing,knn,ratiorange,478,0.03332,320,0.26016,806912,0.9875,3,249,0.9919678714859438,0.9919678714859438
annealing,knn,ratiorange,478,0.03332,320,0.26016,806912,0.9875,2,34,0.9705882352941176,0.9705882352941176
annealing,knn,ratiorange,478,0.03332,320,0.26016,806912,0.9875,U,12,0.9166666666666666,0.9166666666666666
annealing,knn,ratiorange,478,0.03332,320,0.26016,806912,0.9875,4,0,,
annealing,knn,ratiorange,478,0.03332,320,0.26016,806912,0.9875,5,25,1.0,1.0
annealing,knn,ratiorange,486,0.03323,312,0.25711,823296,0.98397,1,0,,
annealing,knn,ratiorange,486,0.03323,312,0.25711,823296,0.98397,3,242,0.9876543209876543,0.9917355371900827
annealing,knn,ratiorange,486,0.03323,312,0.25711,823296,0.98397,2,34,0.9696969696969697,0.9411764705882353
annealing,knn,ratiorange,486,0.03323,312,0.25711,823296,0.98397,U,12,0.9166666666666666,0.9166666666666666
annealing,knn,ratiorange,486,0.03323,312,0.25711,823296,0.98397,4,0,,
annealing,knn,ratiorange,486,0.03323,312,0.25711,823296,0.98397,5,24,1.0,1.0
annealing,knn,ratiorange,494,0.03433,304,0.25262,835584,0.98684,1,0,,
annealing,knn,ratiorange,494,0.03433,304,0.25262,835584,0.98684,3,234,0.9872881355932204,0.9957264957264957
annealing,knn,ratiorange,494,0.03433,304,0.25262,835584,0.98684,2,34,0.9696969696969697,0.9411764705882353
annealing,knn,ratiorange,494,0.03433,304,0.25262,835584,0.98684,U,12,1.0,0.9166666666666666
annealing,knn,ratiorange,494,0.03433,304,0.25262,835584,0.98684,4,0,,
annealing,knn,ratiorange,494,0.03433,304,0.25262,835584,0.98684,5,24,1.0,1.0
annealing,knn,ratiorange,502,0.03447,296,0.2458,847872,0.98311,1,0,,
annealing,knn,ratiorange,502,0.03447,296,0.2458,847872,0.98311,3,229,0.9827586206896551,0.9956331877729258
annealing,knn,ratiorange,502,0.03447,296,0.2458,847872,0.98311,2,34,0.96875,0.9117647058823529
annealing,knn,ratiorange,502,0.03447,296,0.2458,847872,0.98311,U,10,1.0,0.9
annealing,knn,ratiorange,502,0.03447,296,0.2458,847872,0.98311,4,0,,
annealing,knn,ratiorange,502,0.03447,296,0.2458,847872,0.98311,5,23,1.0,1.0
annealing,knn,ratiorange,510,0.0343,288,0.24229,864256,0.98264,1,0,,
annealing,knn,ratiorange,510,0.0343,288,0.24229,864256,0.98264,3,225,0.9824561403508771,0.9955555555555555
annealing,knn,ratiorange,510,0.0343,288,0.24229,864256,0.98264,2,33,0.967741935483871,0.9090909090909091
annealing,knn,ratiorange,510,0.0343,288,0.24229,864256,0.98264,U,8,1.0,0.875
annealing,knn,ratiorange,510,0.0343,288,0.24229,864256,0.98264,4,0,,
annealing,knn,ratiorange,510,0.0343,288,0.24229,864256,0.98264,5,22,1.0,1.0
annealing,knn,ratiorange,518,0.03599,280,0.23569,876544,0.98571,1,0,,
annealing,knn,ratiorange,518,0.03599,280,0.23569,876544,0.98571,3,217,0.9863013698630136,0.9953917050691244
annealing,knn,ratiorange,518,0.03599,280,0.23569,876544,0.98571,2,33,0.96875,0.9393939393939394
annealing,knn,ratiorange,518,0.03599,280,0.23569,876544,0.98571,U,8,1.0,0.875
annealing,knn,ratiorange,518,0.03599,280,0.23569,876544,0.98571,4,0,,
annealing,knn,ratiorange,518,0.03599,280,0.23569,876544,0.98571,5,22,1.0,1.0
annealing,knn,ratiorange,526,0.03542,272,0.22508,888832,0.97794,1,0,,
annealing,knn,ratiorange,526,0.03542,272,0.22508,888832,0.97794,3,210,0.9766355140186916,0.9952380952380953
annealing,knn,ratiorange,526,0.03542,272,0.22508,888832,0.97794,2,33,0.9666666666666667,0.8787878787878788
annealing,knn,ratiorange,526,0.03542,272,0.22508,888832,0.97794,U,8,1.0,0.875
annealing,knn,ratiorange,526,0.03542,272,0.22508,888832,0.97794,4,0,,
annealing,knn,ratiorange,526,0.03542,272,0.22508,888832,0.97794,5,21,1.0,1.0
annealing,knn,ratiorange,534,0.03652,264,0.21917,901120,0.98485,1,0,,
annealing,knn,ratiorange,534,0.03652,264,0.21917,901120,0.98485,3,205,0.9855072463768116,0.9951219512195122
annealing,knn,ratiorange,534,0.03652,264,0.21917,901120,0.98485,2,32,0.967741935483871,0.9375
annealing,knn,ratiorange,534,0.03652,264,0.21917,901120,0.98485,U,7,1.0,0.8571428571428571
annealing,knn,ratiorange,534,0.03652,264,0.21917,901120,0.98485,4,0,,
annealing,knn,ratiorange,534,0.03652,264,0.21917,901120,0.98485,5,20,1.0,1.0
annealing,knn,ratiorange,542,0.03808,256,0.21437,917504,0.98047,1,0,,
annealing,knn,ratiorange,542,0.03808,256,0.21437,917504,0.98047,3,198,0.9800995024875622,0.9949494949494949
annealing,knn,ratiorange,542,0.03808,256,0.21437,917504,0.98047,2,31,0.9655172413793104,0.9032258064516129
annealing,knn,ratiorange,542,0.03808,256,0.21437,917504,0.98047,U,7,1.0,0.8571428571428571
annealing,knn,ratiorange,542,0.03808,256,0.21437,917504,0.98047,4,0,,
annealing,knn,ratiorange,542,0.03808,256,0.21437,917504,0.98047,5,20,1.0,1.0
annealing,knn,ratiorange,550,0.03749,248,0.20512,929792,0.97984,1,0,,
annealing,knn,ratiorange,550,0.03749,248,0.20512,929792,0.97984,3,194,0.9796954314720813,0.9948453608247423
annealing,knn,ratiorange,550,0.03749,248,0.20512,929792,0.97984,2,28,0.9615384615384616,0.8928571428571429
annealing,knn,ratiorange,550,0.03749,248,0.20512,929792,0.97984,U,7,1.0,0.8571428571428571
annealing,knn,ratiorange,550,0.03749,248,0.20512,929792,0.97984,4,0,,
annealing,knn,ratiorange,550,0.03749,248,0.20512,929792,0.97984,5,19,1.0,1.0
annealing,knn,ratiorange,558,0.03729,240,0.20023,942080,0.98333,1,0,,
annealing,knn,ratiorange,558,0.03729,240,0.20023,942080,0.98333,3,188,0.9842105263157894,0.9946808510638298
annealing,knn,ratiorange,558,0.03729,240,0.20023,942080,0.98333,2,27,0.9615384615384616,0.9259259259259259
annealing,knn,ratiorange,558,0.03729,240,0.20023,942080,0.98333,U,7,1.0,0.8571428571428571
annealing,knn,ratiorange,558,0.03729,240,0.20023,942080,0.98333,4,0,,
annealing,knn,ratiorange,558,0.03729,240,0.20023,942080,0.98333,5,18,1.0,1.0
annealing,knn,ratiorange,566,0.0394,232,0.19574,958464,0.99138,1,0,,
annealing,knn,ratiorange,566,0.0394,232,0.19574,958464,0.99138,3,181,0.994475138121547,0.994475138121547
annealing,knn,ratiorange,566,0.0394,232,0.19574,958464,0.99138,2,26,0.9629629629629629,1.0
annealing,knn,ratiorange,566,0.0394,232,0.19574,958464,0.99138,U,7,1.0,0.8571428571428571
annealing,knn,ratiorange,566,0.0394,232,0.19574,958464,0.99138,4,0,,
annealing,knn,ratiorange,566,0.0394,232,0.19574,958464,0.99138,5,18,1.0,1.0
annealing,knn,ratiorange,574,0.03851,224,0.19268,970752,0.98661,1,0,,
annealing,knn,ratiorange,574,0.03851,224,0.19268,970752,0.98661,3,175,0.9886363636363636,0.9942857142857143
annealing,knn,ratiorange,574,0.03851,224,0.19268,970752,0.98661,2,25,0.96,0.96
annealing,knn,ratiorange,574,0.03851,224,0.19268,970752,0.98661,U,7,1.0,0.8571428571428571
annealing,knn,ratiorange,574,0.03851,224,0.19268,970752,0.98661,4,0,,
annealing,knn,ratiorange,574,0.03851,224,0.19268,970752,0.98661,5,17,1.0,1.0
annealing,knn,ratiorange,582,0.03963,216,0.18359,983040,0.99074,1,0,,
annealing,knn,ratiorange,582,0.03963,216,0.18359,983040,0.99074,3,168,0.9940476190476191,0.9940476190476191
annealing,knn,ratiorange,582,0.03963,216,0.18359,983040,0.99074,2,25,0.9615384615384616,1.0
annealing,knn,ratiorange,582,0.03963,216,0.18359,983040,0.99074,U,6,1.0,0.8333333333333334
annealing,knn,ratiorange,582,0.03963,216,0.18359,983040,0.99074,4,0,,
annealing,knn,ratiorange,582,0.03963,216,0.18359,983040,0.99074,5,17,1.0,1.0
annealing,knn,ratiorange,590,0.03964,208,0.17572,995328,0.98558,1,0,,
annealing,knn,ratiorange,590,0.03964,208,0.17572,995328,0.98558,3,162,0.9877300613496932,0.9938271604938271
annealing,knn,ratiorange,590,0.03964,208,0.17572,995328,0.98558,2,23,0.9565217391304348,0.9565217391304348
annealing,knn,ratiorange,590,0.03964,208,0.17572,995328,0.98558,U,6,1.0,0.8333333333333334
annealing,knn,ratiorange,590,0.03964,208,0.17572,995328,0.98558,4,0,,
annealing,knn,ratiorange,590,0.03964,208,0.17572,995328,0.98558,5,17,1.0,1.0
annealing,knn,ratiorange,598,0.04089,200,0.17508,1011712,0.985,1,0,,
annealing,knn,ratiorange,598,0.04089,200,0.17508,1011712,0.985,3,155,0.9871794871794872,0.9935483870967742
annealing,knn,ratiorange,598,0.04089,200,0.17508,1011712,0.985,2,23,0.9565217391304348,0.9565217391304348
annealing,knn,ratiorange,598,0.04089,200,0.17508,1011712,0.985,U,5,1.0,0.8
annealing,knn,ratiorange,598,0.04089,200,0.17508,1011712,0.985,4,0,,
annealing,knn,ratiorange,598,0.04089,200,0.17508,1011712,0.985,5,17,1.0,1.0
annealing,knn,ratiorange,606,0.04217,192,0.16604,1024000,0.98438,1,0,,
annealing,knn,ratiorange,606,0.04217,192,0.16604,1024000,0.98438,3,149,0.9932432432432432,0.9865771812080537
annealing,knn,ratiorange,606,0.04217,192,0.16604,1024000,0.98438,2,22,0.9565217391304348,1.0
annealing,knn,ratiorange,606,0.04217,192,0.16604,1024000,0.98438,U,5,0.8,0.8
annealing,knn,ratiorange,606,0.04217,192,0.16604,1024000,0.98438,4,0,,
annealing,knn,ratiorange,606,0.04217,192,0.16604,1024000,0.98438,5,16,1.0,1.0
annealing,knn,ratiorange,614,0.04277,184,0.16134,1036288,0.98913,1,0,,
annealing,knn,ratiorange,614,0.04277,184,0.16134,1036288,0.98913,3,143,0.993006993006993,0.993006993006993
annealing,knn,ratiorange,614,0.04277,184,0.16134,1036288,0.98913,2,22,0.9565217391304348,1.0
annealing,knn,ratiorange,614,0.04277,184,0.16134,1036288,0.98913,U,5,1.0,0.8
annealing,knn,ratiorange,614,0.04277,184,0.16134,1036288,0.98913,4,0,,
annealing,knn,ratiorange,614,0.04277,184,0.16134,1036288,0.98913,5,14,1.0,1.0
annealing,knn,ratiorange,622,0.04424,176,0.15275,1052672,0.97727,1,0,,
annealing,knn,ratiorange,622,0.04424,176,0.15275,1052672,0.97727,3,136,0.9852941176470589,0.9852941176470589
annealing,knn,ratiorange,622,0.04424,176,0.15275,1052672,0.97727,2,22,0.9545454545454546,0.9545454545454546
annealing,knn,ratiorange,622,0.04424,176,0.15275,1052672,0.97727,U,4,0.75,0.75
annealing,knn,ratiorange,622,0.04424,176,0.15275,1052672,0.97727,4,0,,
annealing,knn,ratiorange,622,0.04424,176,0.15275,1052672,0.97727,5,14,1.0,1.0
annealing,knn,ratiorange,630,0.04315,168,0.1473,1064960,0.97619,1,0,,
annealing,knn,ratiorange,630,0.04315,168,0.1473,1064960,0.97619,3,130,0.9846153846153847,0.9846153846153847
annealing,knn,ratiorange,630,0.04315,168,0.1473,1064960,0.97619,2,21,0.9523809523809523,0.9523809523809523
annealing,knn,ratiorange,630,0.04315,168,0.1473,1064960,0.97619,U,3,0.6666666666666666,0.6666666666666666
annealing,knn,ratiorange,630,0.04315,168,0.1473,1064960,0.97619,4,0,,
annealing,knn,ratiorange,630,0.04315,168,0.1473,1064960,0.97619,5,14,1.0,1.0
annealing,knn,ratiorange,638,0.045,160,0.14253,1077248,0.98125,1,0,,
annealing,knn,ratiorange,638,0.045,160,0.14253,1077248,0.98125,3,124,0.984,0.9919354838709677
annealing,knn,ratiorange,638,0.045,160,0.14253,1077248,0.98125,2,19,0.9473684210526315,0.9473684210526315
annealing,knn,ratiorange,638,0.045,160,0.14253,1077248,0.98125,U,3,1.0,0.6666666666666666
annealing,knn,ratiorange,638,0.045,160,0.14253,1077248,0.98125,4,0,,
annealing,knn,ratiorange,638,0.045,160,0.14253,1077248,0.98125,5,14,1.0,1.0
annealing,knn,ratiorange,646,0.04427,152,0.13316,1089536,0.98026,1,0,,
annealing,knn,ratiorange,646,0.04427,152,0.13316,1089536,0.98026,3,117,0.9830508474576272,0.9914529914529915
annealing,knn,ratiorange,646,0.04427,152,0.13316,1089536,0.98026,2,18,0.9444444444444444,0.9444444444444444
annealing,knn,ratiorange,646,0.04427,152,0.13316,1089536,0.98026,U,3,1.0,0.6666666666666666
annealing,knn,ratiorange,646,0.04427,152,0.13316,1089536,0.98026,4,0,,
annealing,knn,ratiorange,646,0.04427,152,0.13316,1089536,0.98026,5,14,1.0,1.0
annealing,knn,ratiorange,654,0.04383,144,0.12419,1105920,0.97917,1,0,,
annealing,knn,ratiorange,654,0.04383,144,0.12419,1105920,0.97917,3,111,0.9821428571428571,0.990990990990991
annealing,knn,ratiorange,654,0.04383,144,0.12419,1105920,0.97917,2,17,0.9411764705882353,0.9411764705882353
annealing,knn,ratiorange,654,0.04383,144,0.12419,1105920,0.97917,U,3,1.0,0.6666666666666666
annealing,knn,ratiorange,654,0.04383,144,0.12419,1105920,0.97917,4,0,,
annealing,knn,ratiorange,654,0.04383,144,0.12419,1105920,0.97917,5,13,1.0,1.0
annealing,knn,ratiorange,662,0.04514,136,0.1207,1118208,0.97794,1,0,,
annealing,knn,ratiorange,662,0.04514,136,0.1207,1118208,0.97794,3,104,0.9902912621359223,0.9807692307692307
annealing,knn,ratiorange,662,0.04514,136,0.1207,1118208,0.97794,2,16,0.9411764705882353,1.0
annealing,knn,ratiorange,662,0.04514,136,0.1207,1118208,0.97794,U,3,0.6666666666666666,0.6666666666666666
annealing,knn,ratiorange,662,0.04514,136,0.1207,1118208,0.97794,4,0,,
annealing,knn,ratiorange,662,0.04514,136,0.1207,1118208,0.97794,5,13,1.0,1.0
annealing,knn,ratiorange,670,0.04478,128,0.11086,1130496,0.96094,1,0,,
annealing,knn,ratiorange,670,0.04478,128,0.11086,1130496,0.96094,3,98,0.9696969696969697,0.9795918367346939
annealing,knn,ratiorange,670,0.04478,128,0.11086,1130496,0.96094,2,15,0.9333333333333333,0.9333333333333333
annealing,knn,ratiorange,670,0.04478,128,0.11086,1130496,0.96094,U,3,0.5,0.3333333333333333
annealing,knn,ratiorange,670,0.04478,128,0.11086,1130496,0.96094,4,0,,
annealing,knn,ratiorange,670,0.04478,128,0.11086,1130496,0.96094,5,12,1.0,1.0
annealing,knn,ratiorange,678,0.04649,120,0.10511,1146880,0.975,1,0,,
annealing,knn,ratiorange,678,0.04649,120,0.10511,1146880,0.975,3,92,0.978494623655914,0.9891304347826086
annealing,knn,ratiorange,678,0.04649,120,0.10511,1146880,0.975,2,14,0.9333333333333333,1.0
annealing,knn,ratiorange,678,0.04649,120,0.10511,1146880,0.975,U,3,1.0,0.3333333333333333
annealing,knn,ratiorange,678,0.04649,120,0.10511,1146880,0.975,4,0,,
annealing,knn,ratiorange,678,0.04649,120,0.10511,1146880,0.975,5,11,1.0,1.0
annealing,knn,ratiorange,686,0.04565,112,0.09855,1159168,0.97321,1,0,,
annealing,knn,ratiorange,686,0.04565,112,0.09855,1159168,0.97321,3,87,0.9883720930232558,0.9770114942528736
annealing,knn,ratiorange,686,0.04565,112,0.09855,1159168,0.97321,2,13,0.9285714285714286,1.0
annealing,knn,ratiorange,686,0.04565,112,0.09855,1159168,0.97321,U,2,0.5,0.5
annealing,knn,ratiorange,686,0.04565,112,0.09855,1159168,0.97321,4,0,,
annealing,knn,ratiorange,686,0.04565,112,0.09855,1159168,0.97321,5,10,1.0,1.0
annealing,knn,ratiorange,694,0.04861,104,0.09318,1171456,0.98077,1,0,,
annealing,knn,ratiorange,694,0.04861,104,0.09318,1171456,0.98077,3,82,0.9878048780487805,0.9878048780487805
annealing,knn,ratiorange,694,0.04861,104,0.09318,1171456,0.98077,2,11,0.9166666666666666,1.0
annealing,knn,ratiorange,694,0.04861,104,0.09318,1171456,0.98077,U,2,1.0,0.5
annealing,knn,ratiorange,694,0.04861,104,0.09318,1171456,0.98077,4,0,,
annealing,knn,ratiorange,694,0.04861,104,0.09318,1171456,0.98077,5,9,1.0,1.0
annealing,knn,ratiorange,702,0.04731,96,0.08327,1183744,0.97917,1,0,,
annealing,knn,ratiorange,702,0.04731,96,0.08327,1183744,0.97917,3,76,0.9868421052631579,0.9868421052631579
annealing,knn,ratiorange,702,0.04731,96,0.08327,1183744,0.97917,2,10,0.9090909090909091,1.0
annealing,knn,ratiorange,702,0.04731,96,0.08327,1183744,0.97917,U,2,1.0,0.5
annealing,knn,ratiorange,702,0.04731,96,0.08327,1183744,0.97917,4,0,,
annealing,knn,ratiorange,702,0.04731,96,0.08327,1183744,0.97917,5,8,1.0,1.0
annealing,knn,ratiorange,710,0.04827,88,0.08011,1200128,0.97727,1,0,,
annealing,knn,ratiorange,710,0.04827,88,0.08011,1200128,0.97727,3,72,0.9861111111111112,0.9861111111111112
annealing,knn,ratiorange,710,0.04827,88,0.08011,1200128,0.97727,2,9,0.9,1.0
annealing,knn,ratiorange,710,0.04827,88,0.08011,1200128,0.97727,U,2,1.0,0.5
annealing,knn,ratiorange,710,0.04827,88,0.08011,1200128,0.97727,4,0,,
annealing,knn,ratiorange,710,0.04827,88,0.08011,1200128,0.97727,5,5,1.0,1.0
annealing,knn,ratiorange,718,0.04944,80,0.07219,1212416,0.975,1,0,,
annealing,knn,ratiorange,718,0.04944,80,0.07219,1212416,0.975,3,65,0.9846153846153847,0.9846153846153847
annealing,knn,ratiorange,718,0.04944,80,0.07219,1212416,0.975,2,8,0.8888888888888888,1.0
annealing,knn,ratiorange,718,0.04944,80,0.07219,1212416,0.975,U,2,1.0,0.5
annealing,knn,ratiorange,718,0.04944,80,0.07219,1212416,0.975,4,0,,
annealing,knn,ratiorange,718,0.04944,80,0.07219,1212416,0.975,5,5,1.0,1.0
annealing,knn,ratiorange,726,0.0496,72,0.06496,1224704,0.98611,1,0,,
annealing,knn,ratiorange,726,0.0496,72,0.06496,1224704,0.98611,3,58,1.0,0.9827586206896551
annealing,knn,ratiorange,726,0.0496,72,0.06496,1224704,0.98611,2,8,0.8888888888888888,1.0
annealing,knn,ratiorange,726,0.0496,72,0.06496,1224704,0.98611,U,1,1.0,1.0
annealing,knn,ratiorange,726,0.0496,72,0.06496,1224704,0.98611,4,0,,
annealing,knn,ratiorange,726,0.0496,72,0.06496,1224704,0.98611,5,5,1.0,1.0
annealing,knn,ratiorange,734,0.05029,64,0.05849,1236992,0.98438,1,0,,
annealing,knn,ratiorange,734,0.05029,64,0.05849,1236992,0.98438,3,53,1.0,0.9811320754716981
annealing,knn,ratiorange,734,0.05029,64,0.05849,1236992,0.98438,2,6,0.8571428571428571,1.0
annealing,knn,ratiorange,734,0.05029,64,0.05849,1236992,0.98438,U,0,,
annealing,knn,ratiorange,734,0.05029,64,0.05849,1236992,0.98438,4,0,,
annealing,knn,ratiorange,734,0.05029,64,0.05849,1236992,0.98438,5,5,1.0,1.0
annealing,knn,ratiorange,742,0.05123,56,0.05458,1249280,0.98214,1,0,,
annealing,knn,ratiorange,742,0.05123,56,0.05458,1249280,0.98214,3,48,1.0,0.9791666666666666
annealing,knn,ratiorange,742,0.05123,56,0.05458,1249280,0.98214,2,4,0.8,1.0
annealing,knn,ratiorange,742,0.05123,56,0.05458,1249280,0.98214,U,0,,
annealing,knn,ratiorange,742,0.05123,56,0.05458,1249280,0.98214,4,0,,
annealing,knn,ratiorange,742,0.05123,56,0.05458,1249280,0.98214,5,4,1.0,1.0
annealing,knn,ratiorange,750,0.05242,48,0.04513,1265664,0.97917,1,0,,
annealing,knn,ratiorange,750,0.05242,48,0.04513,1265664,0.97917,3,41,1.0,0.975609756097561
annealing,knn,ratiorange,750,0.05242,48,0.04513,1265664,0.97917,2,4,1.0,1.0
annealing,knn,ratiorange,750,0.05242,48,0.04513,1265664,0.97917,U,0,0.0,
annealing,knn,ratiorange,750,0.05242,48,0.04513,1265664,0.97917,4,0,,
annealing,knn,ratiorange,750,0.05242,48,0.04513,1265664,0.97917,5,3,1.0,1.0
annealing,knn,ratiorange,758,0.05258,40,0.03669,1277952,1.0,1,0,,
annealing,knn,ratiorange,758,0.05258,40,0.03669,1277952,1.0,3,33,1.0,1.0
annealing,knn,ratiorange,758,0.05258,40,0.03669,1277952,1.0,2,4,1.0,1.0
annealing,knn,ratiorange,758,0.05258,40,0.03669,1277952,1.0,U,0,,
annealing,knn,ratiorange,758,0.05258,40,0.03669,1277952,1.0,4,0,,
annealing,knn,ratiorange,758,0.05258,40,0.03669,1277952,1.0,5,3,1.0,1.0
