dataset,classifier,splitter,train_size,train_time,eval_size,eval_time,classifier_size,accuracy,class,class_size,precision,recall
annealing,svm,ratiorange,414,0.04735,384,0.05788,65536,1.0,5,28,1.0,1.0
annealing,svm,ratiorange,422,0.05075,376,0.05647,65536,1.0,1,0,,
annealing,svm,ratiorange,422,0.05075,376,0.05647,65536,1.0,3,293,1.0,1.0
annealing,svm,ratiorange,422,0.05075,376,0.05647,65536,1.0,2,41,1.0,1.0
annealing,svm,ratiorange,422,0.05075,376,0.05647,65536,1.0,U,14,1.0,1.0
annealing,svm,ratiorange,422,0.05075,376,0.05647,65536,1.0,4,0,,
annealing,svm,ratiorange,422,0.05075,376,0.05647,65536,1.0,5,28,1.0,1.0
annealing,svm,ratiorange,430,0.04823,368,0.05502,65536,1.0,1,0,,
annealing,svm,ratiorange,430,0.04823,368,0.05502,65536,1.0,3,286,1.0,1.0
annealing,svm,ratiorange,430,0.04823,368,0.05502,65536,1.0,2,41,1.0,1.0
annealing,svm,ratiorange,430,0.04823,368,0.05502,65536,1.0,U,13,1.0,1.0
annealing,svm,ratiorange,430,0.04823,368,0.05502,65536,1.0,4,0,,
annealing,svm,ratiorange,430,0.04823,368,0.05502,65536,1.0,5,28,1.0,1.0
annealing,svm,ratiorange,438,0.04924,360,0.05442,65536,1.0,1,0,,
annealing,svm,ratiorange,438,0.04924,360,0.05442,65536,1.0,3,279,1.0,1.0
annealing,svm,ratiorange,438,0.04924,360,0.05442,65536,1.0,2,40,1.0,1.0
annealing,svm,ratiorange,438,0.04924,360,0.05442,65536,1.0,U,13,1.0,1.0
annealing,svm,ratiorange,438,0.04924,360,0.05442,65536,1.0,4,0,,
annealing,svm,ratiorange,438,0.04924,360,0.05442,65536,1.0,5,28,1.0,1.0
annealing,svm,ratiorange,446,0.04992,352,0.05295,65536,1.0,1,0,,
annealing,svm,ratiorange,446,0.04992,352,0.05295,65536,1.0,3,274,1.0,1.0
annealing,svm,ratiorange,446,0.04992,352,0.05295,65536,1.0,2,38,1.0,1.0
annealing,svm,ratiorange,446,0.04992,352,0.05295,65536,1.0,U,13,1.0,1.0
annealing,svm,ratiorange,446,0.04992,352,0.05295,65536,1.0,4,0,,
annealing,svm,ratiorange,446,0.04992,352,0.05295,65536,1.0,5,27,1.0,1.0
annealing,svm,ratiorange,454,0.0505,344,0.05228,65536,1.0,1,0,,
annealing,svm,ratiorange,454,0.0505,344,0.05228,65536,1.0,3,268,1.0,1.0
annealing,svm,ratiorange,454,0.0505,344,0.05228,65536,1.0,2,37,1.0,1.0
annealing,svm,ratiorange,454,0.0505,344,0.05228,65536,1.0,U,12,1.0,1.0
annealing,svm,ratiorange,454,0.0505,344,0.05228,65536,1.0,4,0,,
annealing,svm,ratiorange,454,0.0505,344,0.05228,65536,1.0,5,27,1.0,1.0
annealing,svm,ratiorange,462,0.05173,336,0.05055,65536,1.0,1,0,,
annealing,svm,ratiorange,462,0.05173,336,0.05055,65536,1.0,3,264,1.0,1.0
annealing,svm,ratiorange,462,0.05173,336,0.05055,65536,1.0,2,35,1.0,1.0
annealing,svm,ratiorange,462,0.05173,336,0.05055,65536,1.0,U,12,1.0,1.0
annealing,svm,ratiorange,462,0.05173,336,0.05055,65536,1.0,4,0,,
annealing,svm,ratiorange,462,0.05173,336,0.05055,65536,1.0,5,25,1.0,1.0
annealing,svm,ratiorange,470,0.05184,328,0.04951,65536,1.0,1,0,,
annealing,svm,ratiorange,470,0.05184,328,0.04951,65536,1.0,3,257,1.0,1.0
annealing,svm,ratiorange,470,0.05184,328,0.04951,65536,1.0,2,34,1.0,1.0
annealing,svm,ratiorange,470,0.05184,328,0.04951,65536,1.0,U,12,1.0,1.0
annealing,svm,ratiorange,470,0.05184,328,0.04951,65536,1.0,4,0,,
annealing,svm,ratiorange,470,0.05184,328,0.04951,65536,1.0,5,25,1.0,1.0
annealing,svm,ratiorange,478,0.05355,320,0.0481,65536,1.0,1,0,,
annealing,svm,ratiorange,478,0.05355,320,0.0481,65536,1.0,3,249,1.0,1.0
annealing,svm,ratiorange,478,0.05355,320,0.0481,65536,1.0,2,34,1.0,1.0
annealing,svm,ratiorange,478,0.05355,320,0.0481,65536,1.0,U,12,1.0,1.0
annealing,svm,ratiorange,478,0.05355,320,0.0481,65536,1.0,4,0,,
annealing,svm,ratiorange,478,0.05355,320,0.0481,65536,1.0,5,25,1.0,1.0
annealing,svm,ratiorange,486,0.05405,312,0.04756,65536,1.0,1,0,,
annealing,svm,ratiorange,486,0.05405,312,0.04756,65536,1.0,3,242,1.0,1.0
annealing,svm,ratiorange,486,0.05405,312,0.04756,65536,1.0,2,34,1.0,1.0
annealing,svm,ratiorange,486,0.05405,312,0.04756,65536,1.0,U,12,1.0,1.0
annealing,svm,ratiorange,486,0.05405,312,0.04756,65536,1.0,4,0,,
annealing,svm,ratiorange,486,0.05405,312,0.04756,65536,1.0,5,24,1.0,1.0
annealing,svm,ratiorange,494,0.05492,304,0.04584,65536,1.0,1,0,,
annealing,svm,ratiorange,494,0.05492,304,0.04584,65536,1.0,3,234,1.0,1.0
annealing,svm,ratiorange,494,0.05492,304,0.04584,65536,1.0,2,34,1.0,1.0
annealing,svm,ratiorange,494,0.05492,304,0.04584,65536,1.0,U,12,1.0,1.0
annealing,svm,ratiorange,494,0.05492,304,0.04584,65536,1.0,4,0,,
annealing,svm,ratiorange,494,0.05492,304,0.04584,65536,1.0,5,24,1.0,1.0
annealing,svm,ratiorange,502,0.05509,296,0.04465,69632,1.0,1,0,,
annealing,svm,ratiorange,502,0.05509,296,0.04465,69632,1.0,3,229,1.0,1.0
annealing,svm,ratiorange,502,0.05509,296,0.04465,69632,1.0,2,34,1.0,1.0
annealing,svm,ratiorange,502,0.05509,296,0.04465,69632,1.0,U,10,1.0,1.0
annealing,svm,ratiorange,502,0.05509,296,0.04465,69632,1.0,4,0,,
annealing,svm,ratiorange,502,0.05509,296,0.04465,69632,1.0,5,23,1.0,1.0
annealing,svm,ratiorange,510,0.05564,288,0.04323,65536,1.0,1,0,,
annealing,svm,ratiorange,510,0.05564,288,0.04323,65536,1.0,3,225,1.0,1.0
annealing,svm,ratiorange,510,0.05564,288,0.04323,65536,1.0,2,33,1.0,1.0
annealing,svm,ratiorange,510,0.05564,288,0.04323,65536,1.0,U,8,1.0,1.0
annealing,svm,ratiorange,510,0.05564,288,0.04323,65536,1.0,4,0,,
annealing,svm,ratiorange,510,0.05564,288,0.04323,65536,1.0,5,22,1.0,1.0
annealing,svm,ratiorange,518,0.05671,280,0.04258,69632,1.0,1,0,,
annealing,svm,ratiorange,518,0.05671,280,0.04258,69632,1.0,3,217,1.0,1.0
annealing,svm,ratiorange,518,0.05671,280,0.04258,69632,1.0,2,33,1.0,1.0
annealing,svm,ratiorange,518,0.05671,280,0.04258,69632,1.0,U,8,1.0,1.0
annealing,svm,ratiorange,518,0.05671,280,0.04258,69632,1.0,4,0,,
annealing,svm,ratiorange,518,0.05671,280,0.04258,69632,1.0,5,22,1.0,1.0
annealing,svm,ratiorange,526,0.05782,272,0.04091,69632,1.0,1,0,,
annealing,svm,ratiorange,526,0.05782,272,0.04091,69632,1.0,3,210,1.0,1.0
annealing,svm,ratiorange,526,0.05782,272,0.04091,69632,1.0,2,33,1.0,1.0
annealing,svm,ratiorange,526,0.05782,272,0.04091,69632,1.0,U,8,1.0,1.0
annealing,svm,ratiorange,526,0.05782,272,0.04091,69632,1.0,4,0,,
annealing,svm,ratiorange,526,0.05782,272,0.04091,69632,1.0,5,21,1.0,1.0
annealing,svm,ratiorange,534,0.05878,264,0.03996,69632,1.0,1,0,,
annealing,svm,ratiorange,534,0.05878,264,0.03996,69632,1.0,3,205,1.0,1.0
annealing,svm,ratiorange,534,0.05878,264,0.03996,69632,1.0,2,32,1.0,1.0
annealing,svm,ratiorange,534,0.05878,264,0.03996,69632,1.0,U,7,1.0,1.0
annealing,svm,ratiorange,534,0.05878,264,0.03996,69632,1.0,4,0,,
annealing,svm,ratiorange,534,0.05878,264,0.03996,69632,1.0,5,20,1.0,1.0
annealing,svm,ratiorange,542,0.06073,256,0.03879,69632,1.0,1,0,,
annealing,svm,ratiorange,542,0.06073,256,0.03879,69632,1.0,3,198,1.0,1.0
annealing,svm,ratiorange,542,0.06073,256,0.03879,69632,1.0,2,31,1.0,1.0
annealing,svm,ratiorange,542,0.06073,256,0.03879,69632,1.0,U,7,1.0,1.0
annealing,svm,ratiorange,542,0.06073,256,0.03879,69632,1.0,4,0,,
annealing,svm,ratiorange,542,0.06073,256,0.03879,69632,1.0,5,20,1.0,1.0
annealing,svm,ratiorange,550,0.0596,248,0.03795,69632,1.0,1,0,,
annealing,svm,ratiorange,550,0.0596,248,0.03795,69632,1.0,3,194,1.0,1.0
annealing,svm,ratiorange,550,0.0596,248,0.03795,69632,1.0,2,28,1.0,1.0
annealing,svm,ratiorange,550,0.0596,248,0.03795,69632,1.0,U,7,1.0,1.0
annealing,svm,ratiorange,550,0.0596,248,0.03795,69632,1.0,4,0,,
annealing,svm,ratiorange,550,0.0596,248,0.03795,69632,1.0,5,19,1.0,1.0
annealing,svm,ratiorange,558,0.05953,240,0.03624,69632,1.0,1,0,,
annealing,svm,ratiorange,558,0.05953,240,0.03624,69632,1.0,3,188,1.0,1.0
annealing,svm,ratiorange,558,0.05953,240,0.03624,69632,1.0,2,27,1.0,1.0
annealing,svm,ratiorange,558,0.05953,240,0.03624,69632,1.0,U,7,1.0,1.0
annealing,svm,ratiorange,558,0.05953,240,0.03624,69632,1.0,4,0,,
annealing,svm,ratiorange,558,0.05953,240,0.03624,69632,1.0,5,18,1.0,1.0
annealing,svm,ratiorange,566,0.06132,232,0.03507,69632,1.0,1,0,,
annealing,svm,ratiorange,566,0.06132,232,0.03507,69632,1.0,3,181,1.0,1.0
annealing,svm,ratiorange,566,0.06132,232,0.03507,69632,1.0,2,26,1.0,1.0
annealing,svm,ratiorange,566,0.06132,232,0.03507,69632,1.0,U,7,1.0,1.0
annealing,svm,ratiorange,566,0.06132,232,0.03507,69632,1.0,4,0,,
annealing,svm,ratiorange,566,0.06132,232,0.03507,69632,1.0,5,18,1.0,1.0
annealing,svm,ratiorange,574,0.0616,224,0.03342,69632,1.0,1,0,,
annealing,svm,ratiorange,574,0.0616,224,0.03342,69632,1.0,3,175,1.0,1.0
annealing,svm,ratiorange,574,0.0616,224,0.03342,69632,1.0,2,25,1.0,1.0
annealing,svm,ratiorange,574,0.0616,224,0.03342,69632,1.0,U,7,1.0,1.0
annealing,svm,ratiorange,574,0.0616,224,0.03342,69632,1.0,4,0,,
annealing,svm,ratiorange,574,0.0616,224,0.03342,69632,1.0,5,17,1.0,1.0
annealing,svm,ratiorange,582,0.06338,216,0.03233,69632,1.0,1,0,,
annealing,svm,ratiorange,582,0.06338,216,0.03233,69632,1.0,3,168,1.0,1.0
annealing,svm,ratiorange,582,0.06338,216,0.03233,69632,1.0,2,25,1.0,1.0
annealing,svm,ratiorange,582,0.06338,216,0.03233,69632,1.0,U,6,1.0,1.0
annealing,svm,ratiorange,582,0.06338,216,0.03233,69632,1.0,4,0,,
annealing,svm,ratiorange,582,0.06338,216,0.03233,69632,1.0,5,17,1.0,1.0
annealing,svm,ratiorange,590,0.06949,208,0.03123,69632,1.0,1,0,,
annealing,svm,ratiorange,590,0.06949,208,0.03123,69632,1.0,3,162,1.0,1.0
annealing,svm,ratiorange,590,0.06949,208,0.03123,69632,1.0,2,23,1.0,1.0
annealing,svm,ratiorange,590,0.06949,208,0.03123,69632,1.0,U,6,1.0,1.0
annealing,svm,ratiorange,590,0.06949,208,0.03123,69632,1.0,4,0,,
annealing,svm,ratiorange,590,0.06949,208,0.03123,69632,1.0,5,17,1.0,1.0
annealing,svm,ratiorange,598,0.06575,200,0.03046,69632,1.0,1,0,,
annealing,svm,ratiorange,598,0.06575,200,0.03046,69632,1.0,3,155,1.0,1.0
annealing,svm,ratiorange,598,0.06575,200,0.03046,69632,1.0,2,23,1.0,1.0
annealing,svm,ratiorange,598,0.06575,200,0.03046,69632,1.0,U,5,1.0,1.0
annealing,svm,ratiorange,598,0.06575,200,0.03046,69632,1.0,4,0,,
annealing,svm,ratiorange,598,0.06575,200,0.03046,69632,1.0,5,17,1.0,1.0
annealing,svm,ratiorange,606,0.06629,192,0.02856,69632,1.0,1,0,,
annealing,svm,ratiorange,606,0.06629,192,0.02856,69632,1.0,3,149,1.0,1.0
annealing,svm,ratiorange,606,0.06629,192,0.02856,69632,1.0,2,22,1.0,1.0
annealing,svm,ratiorange,606,0.06629,192,0.02856,69632,1.0,U,5,1.0,1.0
annealing,svm,ratiorange,606,0.06629,192,0.02856,69632,1.0,4,0,,
annealing,svm,ratiorange,606,0.06629,192,0.02856,69632,1.0,5,16,1.0,1.0
annealing,svm,ratiorange,614,0.06657,184,0.02807,69632,1.0,1,0,,
annealing,svm,ratiorange,614,0.06657,184,0.02807,69632,1.0,3,143,1.0,1.0
annealing,svm,ratiorange,614,0.06657,184,0.02807,69632,1.0,2,22,1.0,1.0
annealing,svm,ratiorange,614,0.06657,184,0.02807,69632,1.0,U,5,1.0,1.0
annealing,svm,ratiorange,614,0.06657,184,0.02807,69632,1.0,4,0,,
annealing,svm,ratiorange,614,0.06657,184,0.02807,69632,1.0,5,14,1.0,1.0
annealing,svm,ratiorange,622,0.06879,176,0.02709,69632,1.0,1,0,,
annealing,svm,ratiorange,622,0.06879,176,0.02709,69632,1.0,3,136,1.0,1.0
annealing,svm,ratiorange,622,0.06879,176,0.02709,69632,1.0,2,22,1.0,1.0
annealing,svm,ratiorange,622,0.06879,176,0.02709,69632,1.0,U,4,1.0,1.0
annealing,svm,ratiorange,622,0.06879,176,0.02709,69632,1.0,4,0,,
annealing,svm,ratiorange,622,0.06879,176,0.02709,69632,1.0,5,14,1.0,1.0
annealing,svm,ratiorange,630,0.06778,168,0.02545,73728,1.0,1,0,,
annealing,svm,ratiorange,630,0.06778,168,0.02545,73728,1.0,3,130,1.0,1.0
annealing,svm,ratiorange,630,0.06778,168,0.02545,73728,1.0,2,21,1.0,1.0
annealing,svm,ratiorange,630,0.06778,168,0.02545,73728,1.0,U,3,1.0,1.0
annealing,svm,ratiorange,630,0.06778,168,0.02545,73728,1.0,4,0,,
annealing,svm,ratiorange,630,0.06778,168,0.02545,73728,1.0,5,14,1.0,1.0
annealing,svm,ratiorange,638,0.06739,160,0.02429,69632,1.0,1,0,,
annealing,svm,ratiorange,638,0.06739,160,0.02429,69632,1.0,3,124,1.0,1.0
annealing,svm,ratiorange,638,0.06739,160,0.02429,69632,1.0,2,19,1.0,1.0
annealing,svm,ratiorange,638,0.06739,160,0.02429,69632,1.0,U,3,1.0,1.0
annealing,svm,ratiorange,638,0.06739,160,0.02429,69632,1.0,4,0,,
annealing,svm,ratiorange,638,0.06739,160,0.02429,69632,1.0,5,14,1.0,1.0
annealing,svm,ratiorange,646,0.06887,152,0.02292,73728,1.0,1,0,,
annealing,svm,ratiorange,646,0.06887,152,0.02292,73728,1.0,3,117,1.0,1.0
annealing,svm,ratiorange,646,0.06887,152,0.02292,73728,1.0,2,18,1.0,1.0
annealing,svm,ratiorange,646,0.06887,152,0.02292,73728,1.0,U,3,1.0,1.0
annealing,svm,ratiorange,646,0.06887,152,0.02292,73728,1.0,4,0,,
annealing,svm,ratiorange,646,0.06887,152,0.02292,73728,1.0,5,14,1.0,1.0
annealing,svm,ratiorange,654,0.07007,144,0.02202,73728,1.0,1,0,,
annealing,svm,ratiorange,654,0.07007,144,0.02202,73728,1.0,3,111,1.0,1.0
annealing,svm,ratiorange,654,0.07007,144,0.02202,73728,1.0,2,17,1.0,1.0
annealing,svm,ratiorange,654,0.07007,144,0.02202,73728,1.0,U,3,1.0,1.0
annealing,svm,ratiorange,654,0.07007,144,0.02202,73728,1.0,4,0,,
annealing,svm,ratiorange,654,0.07007,144,0.02202,73728,1.0,5,13,1.0,1.0
annealing,svm,ratiorange,662,0.07248,136,0.02048,69632,1.0,1,0,,
annealing,svm,ratiorange,662,0.07248,136,0.02048,69632,1.0,3,104,1.0,1.0
annealing,svm,ratiorange,662,0.07248,136,0.02048,69632,1.0,2,16,1.0,1.0
annealing,svm,ratiorange,662,0.07248,136,0.02048,69632,1.0,U,3,1.0,1.0
annealing,svm,ratiorange,662,0.07248,136,0.02048,69632,1.0,4,0,,
annealing,svm,ratiorange,662,0.07248,136,0.02048,69632,1.0,5,13,1.0,1.0
annealing,svm,ratiorange,670,0.07474,128,0.01956,69632,1.0,1,0,,
annealing,svm,ratiorange,670,0.07474,128,0.01956,69632,1.0,3,98,1.0,1.0
annealing,svm,ratiorange,670,0.07474,128,0.01956,69632,1.0,2,15,1.0,1.0
annealing,svm,ratiorange,670,0.07474,128,0.01956,69632,1.0,U,3,1.0,1.0
annealing,svm,ratiorange,670,0.07474,128,0.01956,69632,1.0,4,0,,
annealing,svm,ratiorange,670,0.07474,128,0.01956,69632,1.0,5,12,1.0,1.0
annealing,svm,ratiorange,678,0.07216,120,0.01836,69632,1.0,1,0,,
annealing,svm,ratiorange,678,0.07216,120,0.01836,69632,1.0,3,92,1.0,1.0
annealing,svm,ratiorange,678,0.07216,120,0.01836,69632,1.0,2,14,1.0,1.0
annealing,svm,ratiorange,678,0.07216,120,0.01836,69632,1.0,U,3,1.0,1.0
annealing,svm,ratiorange,678,0.07216,120,0.01836,69632,1.0,4,0,,
annealing,svm,ratiorange,678,0.07216,120,0.01836,69632,1.0,5,11,1.0,1.0
annealing,svm,ratiorange,686,0.07549,112,0.01687,73728,1.0,1,0,,
annealing,svm,ratiorange,686,0.07549,112,0.01687,73728,1.0,3,87,1.0,1.0
annealing,svm,ratiorange,686,0.07549,112,0.01687,73728,1.0,2,13,1.0,1.0
annealing,svm,ratiorange,686,0.07549,112,0.01687,73728,1.0,U,2,1.0,1.0
annealing,svm,ratiorange,686,0.07549,112,0.01687,73728,1.0,4,0,,
annealing,svm,ratiorange,686,0.07549,112,0.01687,73728,1.0,5,10,1.0,1.0
annealing,svm,ratiorange,694,0.07359,104,0.01571,69632,1.0,1,0,,
annealing,svm,ratiorange,694,0.07359,104,0.01571,69632,1.0,3,82,1.0,1.0
annealing,svm,ratiorange,694,0.07359,104,0.01571,69632,1.0,2,11,1.0,1.0
annealing,svm,ratiorange,694,0.07359,104,0.01571,69632,1.0,U,2,1.0,1.0
annealing,svm,ratiorange,694,0.07359,104,0.01571,69632,1.0,4,0,,
annealing,svm,ratiorange,694,0.07359,104,0.01571,69632,1.0,5,9,1.0,1.0
annealing,svm,ratiorange,702,0.0765,96,0.01448,73728,1.0,1,0,,
annealing,svm,ratiorange,702,0.0765,96,0.01448,73728,1.0,3,76,1.0,1.0
annealing,svm,ratiorange,702,0.0765,96,0.01448,73728,1.0,2,10,1.0,1.0
annealing,svm,ratiorange,702,0.0765,96,0.01448,73728,1.0,U,2,1.0,1.0
annealing,svm,ratiorange,702,0.0765,96,0.01448,73728,1.0,4,0,,
annealing,svm,ratiorange,702,0.0765,96,0.01448,73728,1.0,5,8,1.0,1.0
annealing,svm,ratiorange,710,0.07491,88,0.0133,69632,1.0,1,0,,
annealing,svm,ratiorange,710,0.07491,88,0.0133,69632,1.0,3,72,1.0,1.0
annealing,svm,ratiorange,710,0.07491,88,0.0133,69632,1.0,2,9,1.0,1.0
annealing,svm,ratiorange,710,0.07491,88,0.0133,69632,1.0,U,2,1.0,1.0
annealing,svm,ratiorange,710,0.07491,88,0.0133,69632,1.0,4,0,,
annealing,svm,ratiorange,710,0.07491,88,0.0133,69632,1.0,5,5,1.0,1.0
annealing,svm,ratiorange,718,0.07554,80,0.01208,73728,1.0,1,0,,
annealing,svm,ratiorange,718,0.07554,80,0.01208,73728,1.0,3,65,1.0,1.0
annealing,svm,ratiorange,718,0.07554,80,0.01208,73728,1.0,2,8,1.0,1.0
annealing,svm,ratiorange,718,0.07554,80,0.01208,73728,1.0,U,2,1.0,1.0
annealing,svm,ratiorange,718,0.07554,80,0.01208,73728,1.0,4,0,,
annealing,svm,ratiorange,718,0.07554,80,0.01208,73728,1.0,5,5,1.0,1.0
annealing,svm,ratiorange,726,0.07606,72,0.01091,73728,1.0,1,0,,
annealing,svm,ratiorange,726,0.07606,72,0.01091,73728,1.0,3,58,1.0,1.0
annealing,svm,ratiorange,726,0.07606,72,0.01091,73728,1.0,2,8,1.0,1.0
annealing,svm,ratiorange,726,0.07606,72,0.01091,73728,1.0,U,1,1.0,1.0
annealing,svm,ratiorange,726,0.07606,72,0.01091,73728,1.0,4,0,,
annealing,svm,ratiorange,726,0.07606,72,0.01091,73728,1.0,5,5,1.0,1.0
annealing,svm,ratiorange,734,0.0779,64,0.01018,73728,1.0,1,0,,
annealing,svm,ratiorange,734,0.0779,64,0.01018,73728,1.0,3,53,1.0,1.0
annealing,svm,ratiorange,734,0.0779,64,0.01018,73728,1.0,2,6,1.0,1.0
annealing,svm,ratiorange,734,0.0779,64,0.01018,73728,1.0,U,0,,
annealing,svm,ratiorange,734,0.0779,64,0.01018,73728,1.0,4,0,,
annealing,svm,ratiorange,734,0.0779,64,0.01018,73728,1.0,5,5,1.0,1.0
annealing,svm,ratiorange,742,0.07994,56,0.00854,73728,1.0,1,0,,
annealing,svm,ratiorange,742,0.07994,56,0.00854,73728,1.0,3,48,1.0,1.0
annealing,svm,ratiorange,742,0.07994,56,0.00854,73728,1.0,2,4,1.0,1.0
annealing,svm,ratiorange,742,0.07994,56,0.00854,73728,1.0,U,0,,
annealing,svm,ratiorange,742,0.07994,56,0.00854,73728,1.0,4,0,,
annealing,svm,ratiorange,742,0.07994,56,0.00854,73728,1.0,5,4,1.0,1.0
annealing,svm,ratiorange,750,0.08287,48,0.00779,73728,1.0,1,0,,
annealing,svm,ratiorange,750,0.08287,48,0.00779,73728,1.0,3,41,1.0,1.0
annealing,svm,ratiorange,750,0.08287,48,0.00779,73728,1.0,2,4,1.0,1.0
annealing,svm,ratiorange,750,0.08287,48,0.00779,73728,1.0,U,0,,
annealing,svm,ratiorange,750,0.08287,48,0.00779,73728,1.0,4,0,,
annealing,svm,ratiorange,750,0.08287,48,0.00779,73728,1.0,5,3,1.0,1.0
annealing,svm,ratiorange,758,0.0823,40,0.00617,73728,1.0,1,0,,
annealing,svm,ratiorange,758,0.0823,40,0.00617,73728,1.0,3,33,1.0,1.0
annealing,svm,ratiorange,758,0.0823,40,0.00617,73728,1.0,2,4,1.0,1.0
annealing,svm,ratiorange,758,0.0823,40,0.00617,73728,1.0,U,0,,
annealing,svm,ratiorange,758,0.0823,40,0.00617,73728,1.0,4,0,,
annealing,svm,ratiorange,758,0.0823,40,0.00617,73728,1.0,5,3,1.0,1.0
